danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,song_name,artist_name
0.808,0.617,10,-9.32,0,0.442,0.113,0.0,0.734,0.632,149.962,audio_features,74lnM5V6ecvoTPV0fvptx9,spotify:track:74lnM5V6ecvoTPV0fvptx9,https://api.spotify.com/v1/tracks/74lnM5V6ecvoTPV0fvptx9,https://api.spotify.com/v1/audio-analysis/74lnM5V6ecvoTPV0fvptx9,166400,4,77,Nuketown (feat. Juice WRLD),Ski Mask The Slump God
0.807,0.721,4,-6.211,0,0.0508,0.51,0.00216,0.115,0.532,134.014,audio_features,6rdkCkjk6D12xRpdMXy0I2,spotify:track:6rdkCkjk6D12xRpdMXy0I2,https://api.spotify.com/v1/tracks/6rdkCkjk6D12xRpdMXy0I2,https://api.spotify.com/v1/audio-analysis/6rdkCkjk6D12xRpdMXy0I2,108987,4,83,New Jeans,NewJeans
0.624,0.532,0,-7.146,1,0.124,0.269,5.17e-05,0.158,0.362,76.453,audio_features,5fQBa4wkmq28xpSLOQ202K,spotify:track:5fQBa4wkmq28xpSLOQ202K,https://api.spotify.com/v1/tracks/5fQBa4wkmq28xpSLOQ202K,https://api.spotify.com/v1/audio-analysis/5fQBa4wkmq28xpSLOQ202K,253587,4,77,Normal Girl,SZA
0.852,0.745,11,-3.667,0,0.171,0.0313,0.0,0.0824,0.897,148.007,audio_features,6mtjo5kIHKlboGE84lf1FJ,spotify:track:6mtjo5kIHKlboGE84lf1FJ,https://api.spotify.com/v1/tracks/6mtjo5kIHKlboGE84lf1FJ,https://api.spotify.com/v1/audio-analysis/6mtjo5kIHKlboGE84lf1FJ,195681,4,77,Need It,Migos
0.539,0.529,11,-12.217,0,0.0337,0.43,0.000118,0.311,0.524,149.943,audio_features,10Y6pSkXxYUzyyCnVTvip7,spotify:track:10Y6pSkXxYUzyyCnVTvip7,https://api.spotify.com/v1/tracks/10Y6pSkXxYUzyyCnVTvip7,https://api.spotify.com/v1/audio-analysis/10Y6pSkXxYUzyyCnVTvip7,93450,4,58,Change (feat. Zach Callison),Steven Universe
0.297,0.689,7,-6.197,0,0.0341,0.868,0.0227,0.588,0.447,130.26,audio_features,7grbrIaSp0eDqmhn7Gev5D,spotify:track:7grbrIaSp0eDqmhn7Gev5D,https://api.spotify.com/v1/tracks/7grbrIaSp0eDqmhn7Gev5D,https://api.spotify.com/v1/audio-analysis/7grbrIaSp0eDqmhn7Gev5D,348741,4,0,"Zindagi Ki Talash Mein (From ""Saathi"")",Kumar Sanu
0.672,0.745,5,-5.917,1,0.115,0.225,0.0,0.0818,0.588,132.022,audio_features,6Sj39jSqhxjJ8K66Mw8hrU,spotify:track:6Sj39jSqhxjJ8K66Mw8hrU,https://api.spotify.com/v1/tracks/6Sj39jSqhxjJ8K66Mw8hrU,https://api.spotify.com/v1/audio-analysis/6Sj39jSqhxjJ8K66Mw8hrU,173029,4,67,MELTING POINT,ZEROBASEONE
0.585,0.74,10,-5.255,1,0.0389,0.221,0.0,0.0865,0.418,84.98,audio_features,7gmH5daETvXydroHAJoZQT,spotify:track:7gmH5daETvXydroHAJoZQT,https://api.spotify.com/v1/tracks/7gmH5daETvXydroHAJoZQT,https://api.spotify.com/v1/audio-analysis/7gmH5daETvXydroHAJoZQT,223313,4,60,Less Like Me,Zach Williams
0.251,0.292,3,-15.234,1,0.0322,0.985,0.718,0.2,0.351,174.327,audio_features,2zuwcqvxmwaxIuMersv43j,spotify:track:2zuwcqvxmwaxIuMersv43j,https://api.spotify.com/v1/tracks/2zuwcqvxmwaxIuMersv43j,https://api.spotify.com/v1/audio-analysis/2zuwcqvxmwaxIuMersv43j,104362,5,6,"Gottes Zeit ist die allerbeste Zeit, BWV 106 ""Actus tragicus"": No. 2a, Gottes Zeit ist die allerbeste Zeit - Remastered 2023",Johann Sebastian Bach
0.806,0.708,2,-8.684,1,0.147,0.436,0.0,0.124,0.891,92.038,audio_features,5o9AeVzzYjWyxem3qd60i3,spotify:track:5o9AeVzzYjWyxem3qd60i3,https://api.spotify.com/v1/tracks/5o9AeVzzYjWyxem3qd60i3,https://api.spotify.com/v1/audio-analysis/5o9AeVzzYjWyxem3qd60i3,93920,4,59,"Zoom, Zoom We're Going to the Moon",The Kiboomers
0.143,0.000252,11,-35.128,1,0.0551,0.915,0.973,0.102,0.0488,135.91,audio_features,17TCumv5a1FT7CEkZY5iTI,spotify:track:17TCumv5a1FT7CEkZY5iTI,https://api.spotify.com/v1/tracks/17TCumv5a1FT7CEkZY5iTI,https://api.spotify.com/v1/audio-analysis/17TCumv5a1FT7CEkZY5iTI,201977,3,62,Aeipathy,Zerkzes
0.617,0.85,0,-4.543,1,0.0325,6.39e-05,2.93e-05,0.481,0.589,125.03,audio_features,4P4V9JQhiQEP9hr4U33lEY,spotify:track:4P4V9JQhiQEP9hr4U33lEY,https://api.spotify.com/v1/tracks/4P4V9JQhiQEP9hr4U33lEY,https://api.spotify.com/v1/audio-analysis/4P4V9JQhiQEP9hr4U33lEY,189133,4,61,"Never Gonna Stop (The Red, Red Kroovy)",Rob Zombie
0.565,0.915,6,-7.925,0,0.0321,0.137,0.00116,0.0725,0.85,97.976,audio_features,38vSq7cVw4MYel1DbPaOef,spotify:track:38vSq7cVw4MYel1DbPaOef,https://api.spotify.com/v1/tracks/38vSq7cVw4MYel1DbPaOef,https://api.spotify.com/v1/audio-analysis/38vSq7cVw4MYel1DbPaOef,424392,4,1,Kya Zamana Aa Gaya - Super Jhankar Beats,Kumar Sanu
0.485,0.32,7,-11.761,1,0.0304,0.677,9.54e-06,0.0819,0.455,78.797,audio_features,3y8HeC82z6JzIcnLEj0GcO,spotify:track:3y8HeC82z6JzIcnLEj0GcO,https://api.spotify.com/v1/tracks/3y8HeC82z6JzIcnLEj0GcO,https://api.spotify.com/v1/audio-analysis/3y8HeC82z6JzIcnLEj0GcO,171574,4,60,Hell or Highwater - Live,Zach Bryan
0.604,0.444,0,-7.695,1,0.0698,0.409,0.0,0.0837,0.169,72.129,audio_features,5W1qIFkzQWFv9p1isrnpe9,spotify:track:5W1qIFkzQWFv9p1isrnpe9,https://api.spotify.com/v1/tracks/5W1qIFkzQWFv9p1isrnpe9,https://api.spotify.com/v1/audio-analysis/5W1qIFkzQWFv9p1isrnpe9,169467,4,62,Spotless (feat. The Lumineers),Zach Bryan
0.598,0.538,7,-13.645,0,0.0576,0.454,0.0,0.0801,0.539,159.775,audio_features,6QkUGZp5u483L3J3ehA3rt,spotify:track:6QkUGZp5u483L3J3ehA3rt,https://api.spotify.com/v1/tracks/6QkUGZp5u483L3J3ehA3rt,https://api.spotify.com/v1/audio-analysis/6QkUGZp5u483L3J3ehA3rt,141035,4,59,Woke Up (feat. Olivia Olson & Zuzu),Adventure Time
0.662,0.455,9,-13.666,1,0.843,0.594,0.000193,0.362,0.968,182.493,audio_features,0B6dN8EPnrZmM8OJGwlcRj,spotify:track:0B6dN8EPnrZmM8OJGwlcRj,https://api.spotify.com/v1/tracks/0B6dN8EPnrZmM8OJGwlcRj,https://api.spotify.com/v1/audio-analysis/0B6dN8EPnrZmM8OJGwlcRj,124996,4,60,El Zancudito Loco,Los Plebeyos
0.576,0.474,1,-6.342,1,0.0331,0.75,8.74e-05,0.0944,0.4,77.834,audio_features,1JTQG8J8jN8tjDTyUWnaRe,spotify:track:1JTQG8J8jN8tjDTyUWnaRe,https://api.spotify.com/v1/tracks/1JTQG8J8jN8tjDTyUWnaRe,https://api.spotify.com/v1/audio-analysis/1JTQG8J8jN8tjDTyUWnaRe,186459,4,64,Ride the Lightning - 717 Tapes,Warren Zeiders
0.67,0.731,0,-5.474,1,0.0509,0.0601,0.0,0.216,0.211,115.051,audio_features,5hOnCHMwQdXOd4qfAWEhKP,spotify:track:5hOnCHMwQdXOd4qfAWEhKP,https://api.spotify.com/v1/tracks/5hOnCHMwQdXOd4qfAWEhKP,https://api.spotify.com/v1/audio-analysis/5hOnCHMwQdXOd4qfAWEhKP,202613,4,63,DRAINO (feat. Denzel Curry),City Morgue
0.311,0.0173,9,-27.788,0,0.0348,0.927,0.964,0.0727,0.0658,95.985,audio_features,4WmB04GBqS4xPMYN9dHgBw,spotify:track:4WmB04GBqS4xPMYN9dHgBw,https://api.spotify.com/v1/tracks/4WmB04GBqS4xPMYN9dHgBw,https://api.spotify.com/v1/audio-analysis/4WmB04GBqS4xPMYN9dHgBw,199423,3,70,Day One (Interstellar Theme),Hans Zimmer
0.617,0.145,2,-11.107,1,0.0383,0.771,2.7e-05,0.0678,0.36,138.843,audio_features,481LZNCnxwsv3ylBk2Ma36,spotify:track:481LZNCnxwsv3ylBk2Ma36,https://api.spotify.com/v1/tracks/481LZNCnxwsv3ylBk2Ma36,https://api.spotify.com/v1/audio-analysis/481LZNCnxwsv3ylBk2Ma36,259972,4,60,Messed up Kid,Zach Bryan
0.14,0.112,1,-39.658,1,0.113,0.858,0.51,0.112,0.112,74.002,audio_features,7nD8oaSJbcjhgcRYfvPeFL,spotify:track:7nD8oaSJbcjhgcRYfvPeFL,https://api.spotify.com/v1/tracks/7nD8oaSJbcjhgcRYfvPeFL,https://api.spotify.com/v1/audio-analysis/7nD8oaSJbcjhgcRYfvPeFL,147122,1,57,Zen Brown Noise,Noises Of Life
0.631,0.791,1,-5.776,1,0.227,0.0545,0.0,0.226,0.123,133.672,audio_features,7ALEBJ8LOQqXVJ2tqnXtoH,spotify:track:7ALEBJ8LOQqXVJ2tqnXtoH,https://api.spotify.com/v1/tracks/7ALEBJ8LOQqXVJ2tqnXtoH,https://api.spotify.com/v1/audio-analysis/7ALEBJ8LOQqXVJ2tqnXtoH,278800,4,60,"Bitch, Don’t Kill My Vibe - Remix",Kendrick Lamar
0.777,0.774,8,-3.079,0,0.0553,0.0895,0.000401,0.0909,0.661,123.982,audio_features,5KbBVSj6AJZ5662fO8EYFh,spotify:track:5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/tracks/5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/audio-analysis/5KbBVSj6AJZ5662fO8EYFh,189669,4,76,El Merengue,Marshmello
0.486,0.623,4,-8.264,1,0.0358,0.734,0.536,0.0509,0.525,86.007,audio_features,6Thn8AOHIwPCkf2O4ZgfC2,spotify:track:6Thn8AOHIwPCkf2O4ZgfC2,https://api.spotify.com/v1/tracks/6Thn8AOHIwPCkf2O4ZgfC2,https://api.spotify.com/v1/audio-analysis/6Thn8AOHIwPCkf2O4ZgfC2,370200,4,62,Song for Zula,Phosphorescent
0.768,0.807,2,-5.508,0,0.106,0.053,2.99e-06,0.214,0.575,112.001,audio_features,7Fa5UNizycSms5jP3SQD3F,spotify:track:7Fa5UNizycSms5jP3SQD3F,https://api.spotify.com/v1/tracks/7Fa5UNizycSms5jP3SQD3F,https://api.spotify.com/v1/audio-analysis/7Fa5UNizycSms5jP3SQD3F,284000,4,54,Shining (feat. Beyoncé & Jay-Z),DJ Khaled
0.517,0.551,11,-6.493,1,0.034,0.712,2.76e-05,0.139,0.463,160.25,audio_features,1mYeQ6tnO7YRZwMBpa6xWH,spotify:track:1mYeQ6tnO7YRZwMBpa6xWH,https://api.spotify.com/v1/tracks/1mYeQ6tnO7YRZwMBpa6xWH,https://api.spotify.com/v1/audio-analysis/1mYeQ6tnO7YRZwMBpa6xWH,171298,4,61,Never Look Back - 717 Tapes,Warren Zeiders
0.741,0.718,7,-5.823,1,0.415,0.283,2.21e-06,0.23,0.576,165.848,audio_features,6JpN5w95em8SODPiM7W2PH,spotify:track:6JpN5w95em8SODPiM7W2PH,https://api.spotify.com/v1/tracks/6JpN5w95em8SODPiM7W2PH,https://api.spotify.com/v1/audio-analysis/6JpN5w95em8SODPiM7W2PH,231760,4,65,The Story of O.J.,JAY-Z
0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,audio_features,3ztKHejzVoxJRKSZHFFMdJ,spotify:track:3ztKHejzVoxJRKSZHFFMdJ,https://api.spotify.com/v1/tracks/3ztKHejzVoxJRKSZHFFMdJ,https://api.spotify.com/v1/audio-analysis/3ztKHejzVoxJRKSZHFFMdJ,478107,4,55,Twilight Zone,Golden Earring
0.591,0.534,0,-9.211,1,0.0815,0.41,5.5e-05,0.373,0.151,134.83,audio_features,0M56diRArdi0vRYmLBeltn,spotify:track:0M56diRArdi0vRYmLBeltn,https://api.spotify.com/v1/tracks/0M56diRArdi0vRYmLBeltn,https://api.spotify.com/v1/audio-analysis/0M56diRArdi0vRYmLBeltn,184000,4,67,TRRST,IC3PEAK
0.634,0.646,4,-4.782,1,0.0291,0.00345,5.75e-06,0.123,0.652,117.386,audio_features,76TbnpxuGqxsiw13fB6ZLl,spotify:track:76TbnpxuGqxsiw13fB6ZLl,https://api.spotify.com/v1/tracks/76TbnpxuGqxsiw13fB6ZLl,https://api.spotify.com/v1/audio-analysis/76TbnpxuGqxsiw13fB6ZLl,213016,4,60,Sober Side of Sorry,Zach Bryan
0.675,0.409,0,-10.707,0,0.0423,0.294,0.000596,0.119,0.308,79.954,audio_features,63OC8cNa4ZnFB3bbvbWCOc,spotify:track:63OC8cNa4ZnFB3bbvbWCOc,https://api.spotify.com/v1/tracks/63OC8cNa4ZnFB3bbvbWCOc,https://api.spotify.com/v1/audio-analysis/63OC8cNa4ZnFB3bbvbWCOc,248920,4,62,Black Mambo,Glass Animals
0.5,0.485,0,-7.94,1,0.0422,0.633,1.26e-06,0.107,0.379,109.755,audio_features,3X0V4uEujns3TlpoDa2TvP,spotify:track:3X0V4uEujns3TlpoDa2TvP,https://api.spotify.com/v1/tracks/3X0V4uEujns3TlpoDa2TvP,https://api.spotify.com/v1/audio-analysis/3X0V4uEujns3TlpoDa2TvP,207453,4,60,From Austin,Zach Bryan
0.429,0.0938,7,-29.377,1,0.0633,0.995,0.97,0.112,0.662,68.641,audio_features,4vkqxl9pJlF3aAHL8uxdaN,spotify:track:4vkqxl9pJlF3aAHL8uxdaN,https://api.spotify.com/v1/tracks/4vkqxl9pJlF3aAHL8uxdaN,https://api.spotify.com/v1/audio-analysis/4vkqxl9pJlF3aAHL8uxdaN,113125,5,60,Ik zie je morgen,Lorijn Engberts
0.523,0.826,7,-4.741,1,0.0769,0.00458,0.0,0.0934,0.581,175.112,audio_features,26LC5cEC5qPsZJ2B7A2Jcp,spotify:track:26LC5cEC5qPsZJ2B7A2Jcp,https://api.spotify.com/v1/tracks/26LC5cEC5qPsZJ2B7A2Jcp,https://api.spotify.com/v1/audio-analysis/26LC5cEC5qPsZJ2B7A2Jcp,169337,4,56,Sober/Hungover (feat. Arizona Zervas),Sueco
0.538,0.0101,6,-29.191,1,0.0363,0.995,0.942,0.088,0.481,68.322,audio_features,7jUgBIVfc6C2YfFqFmETxz,spotify:track:7jUgBIVfc6C2YfFqFmETxz,https://api.spotify.com/v1/tracks/7jUgBIVfc6C2YfFqFmETxz,https://api.spotify.com/v1/audio-analysis/7jUgBIVfc6C2YfFqFmETxz,199429,4,66,Air from Air,Yasuo Zen
0.494,0.584,0,-2.478,1,0.0315,0.668,0.0,0.279,0.136,114.091,audio_features,2kBamITd69LMvfYhkaSkaD,spotify:track:2kBamITd69LMvfYhkaSkaD,https://api.spotify.com/v1/tracks/2kBamITd69LMvfYhkaSkaD,https://api.spotify.com/v1/audio-analysis/2kBamITd69LMvfYhkaSkaD,190033,4,60,Right Now the Best,Zach Bryan
0.786,0.706,9,-6.212,0,0.0537,0.251,0.213,0.142,0.313,120.011,audio_features,5Z3trOR982mBrJcPfrLUsq,spotify:track:5Z3trOR982mBrJcPfrLUsq,https://api.spotify.com/v1/tracks/5Z3trOR982mBrJcPfrLUsq,https://api.spotify.com/v1/audio-analysis/5Z3trOR982mBrJcPfrLUsq,255093,4,62,Cocaine Model,ZHU
0.708,0.322,8,-12.46,0,0.0371,0.747,9.24e-05,0.137,0.46,98.892,audio_features,7bdYxWPCs46dQ0XLwySOyv,spotify:track:7bdYxWPCs46dQ0XLwySOyv,https://api.spotify.com/v1/tracks/7bdYxWPCs46dQ0XLwySOyv,https://api.spotify.com/v1/audio-analysis/7bdYxWPCs46dQ0XLwySOyv,193947,4,65,better off,Jeremy Zucker
0.883,0.625,6,-4.098,1,0.245,0.239,0.0,0.0765,0.871,126.677,audio_features,7fm5r6dD04emTplbHD5wDP,spotify:track:7fm5r6dD04emTplbHD5wDP,https://api.spotify.com/v1/tracks/7fm5r6dD04emTplbHD5wDP,https://api.spotify.com/v1/audio-analysis/7fm5r6dD04emTplbHD5wDP,141519,5,66,BUSTER,$atori Zoom
0.873,0.382,1,-10.262,1,0.208,0.19,8.12e-06,0.0939,0.518,146.062,audio_features,2tKhmLk0vDv5Gwe1aQd7Ix,spotify:track:2tKhmLk0vDv5Gwe1aQd7Ix,https://api.spotify.com/v1/tracks/2tKhmLk0vDv5Gwe1aQd7Ix,https://api.spotify.com/v1/audio-analysis/2tKhmLk0vDv5Gwe1aQd7Ix,123264,4,55,Thor's Hammer Worthy (feat. ZillaKami),DJ Scheme
0.606,0.943,6,-3.948,1,0.276,0.088,0.0039,0.342,0.802,171.027,audio_features,6gpZSI0xEMTzleBc5ykOVA,spotify:track:6gpZSI0xEMTzleBc5ykOVA,https://api.spotify.com/v1/tracks/6gpZSI0xEMTzleBc5ykOVA,https://api.spotify.com/v1/audio-analysis/6gpZSI0xEMTzleBc5ykOVA,223240,4,64,Heart Of The City (Ain't No Love),JAY-Z
0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,audio_features,0ADG9OgdVTL7fgREP75BrZ,spotify:track:0ADG9OgdVTL7fgREP75BrZ,https://api.spotify.com/v1/tracks/0ADG9OgdVTL7fgREP75BrZ,https://api.spotify.com/v1/audio-analysis/0ADG9OgdVTL7fgREP75BrZ,224031,4,70,Ain't My Fault,Zara Larsson
0.53,0.45,5,-14.975,1,0.489,0.196,2.62e-06,0.147,0.339,77.887,audio_features,52PgJoRz30sRQGOGqXYKdX,spotify:track:52PgJoRz30sRQGOGqXYKdX,https://api.spotify.com/v1/tracks/52PgJoRz30sRQGOGqXYKdX,https://api.spotify.com/v1/audio-analysis/52PgJoRz30sRQGOGqXYKdX,260547,4,59,Zealots,Fugees
0.394,0.193,1,-13.636,1,0.0413,0.857,4.66e-05,0.106,0.157,81.212,audio_features,0T65HuufjJegqkOMioaiQb,spotify:track:0T65HuufjJegqkOMioaiQb,https://api.spotify.com/v1/tracks/0T65HuufjJegqkOMioaiQb,https://api.spotify.com/v1/audio-analysis/0T65HuufjJegqkOMioaiQb,288375,4,60,A Boy Like You,Zach Bryan
0.509,0.803,7,-5.543,1,0.0272,0.0772,0.0,0.133,0.373,138.022,audio_features,6uhtKcSdQMFpnX8Gj3QBxF,spotify:track:6uhtKcSdQMFpnX8Gj3QBxF,https://api.spotify.com/v1/tracks/6uhtKcSdQMFpnX8Gj3QBxF,https://api.spotify.com/v1/audio-analysis/6uhtKcSdQMFpnX8Gj3QBxF,210870,4,60,Trainwreck,Bailey Zimmerman
0.637,0.724,6,-5.151,0,0.0403,0.119,0.0,0.299,0.414,80.982,audio_features,2zsWRxMcUdGjj8TnWkVKw0,spotify:track:2zsWRxMcUdGjj8TnWkVKw0,https://api.spotify.com/v1/tracks/2zsWRxMcUdGjj8TnWkVKw0,https://api.spotify.com/v1/audio-analysis/2zsWRxMcUdGjj8TnWkVKw0,176787,4,65,Hypnotic,Zella Day
0.443,0.162,7,-14.223,0,0.364,0.915,0.0,0.205,0.306,176.198,audio_features,6BrXsD5xP0yFd3OXncAPfM,spotify:track:6BrXsD5xP0yFd3OXncAPfM,https://api.spotify.com/v1/tracks/6BrXsD5xP0yFd3OXncAPfM,https://api.spotify.com/v1/audio-analysis/6BrXsD5xP0yFd3OXncAPfM,198851,1,64,Lucy Gray (part 2) - from The Hunger Games: The Ballad of Songbirds & Snakes,Rachel Zegler
0.303,0.771,11,-6.854,0,0.0609,1.79e-06,0.967,0.427,0.628,122.933,audio_features,275PIzY4ywV5EILyS5LYpe,spotify:track:275PIzY4ywV5EILyS5LYpe,https://api.spotify.com/v1/tracks/275PIzY4ywV5EILyS5LYpe,https://api.spotify.com/v1/audio-analysis/275PIzY4ywV5EILyS5LYpe,73908,4,57,zone,Axxad
0.862,0.781,5,-4.98,1,0.0669,0.457,6.34e-05,0.0675,0.719,125.059,audio_features,3IVFOkEMepCHIAGnUjvWJg,spotify:track:3IVFOkEMepCHIAGnUjvWJg,https://api.spotify.com/v1/tracks/3IVFOkEMepCHIAGnUjvWJg,https://api.spotify.com/v1/audio-analysis/3IVFOkEMepCHIAGnUjvWJg,123013,3,61,Nene Zambada,Panter Bélico
0.686,0.687,2,-7.794,1,0.0555,0.00799,7.33e-05,0.0781,0.88,90.084,audio_features,5zhMMVw097YOSvT0oDGgDV,spotify:track:5zhMMVw097YOSvT0oDGgDV,https://api.spotify.com/v1/tracks/5zhMMVw097YOSvT0oDGgDV,https://api.spotify.com/v1/audio-analysis/5zhMMVw097YOSvT0oDGgDV,114380,4,60,zombie pop,DPR IAN
0.605,0.783,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,audio_features,02shCNmb6IvgB5jLqKjtkK,spotify:track:02shCNmb6IvgB5jLqKjtkK,https://api.spotify.com/v1/tracks/02shCNmb6IvgB5jLqKjtkK,https://api.spotify.com/v1/audio-analysis/02shCNmb6IvgB5jLqKjtkK,208562,4,73,Nevada,Vicetone
0.556,0.435,9,-5.148,1,0.0272,0.523,1.19e-06,0.108,0.341,91.939,audio_features,6r6nVev0MaoHIPrBGU9x4V,spotify:track:6r6nVev0MaoHIPrBGU9x4V,https://api.spotify.com/v1/tracks/6r6nVev0MaoHIPrBGU9x4V,https://api.spotify.com/v1/audio-analysis/6r6nVev0MaoHIPrBGU9x4V,316507,4,59,Billy Stay,Zach Bryan
0.834,0.555,5,-7.902,0,0.197,0.0488,0.0,0.265,0.563,125.015,audio_features,0rDQZJtSGgsB2rdkObpdFa,spotify:track:0rDQZJtSGgsB2rdkObpdFa,https://api.spotify.com/v1/tracks/0rDQZJtSGgsB2rdkObpdFa,https://api.spotify.com/v1/audio-analysis/0rDQZJtSGgsB2rdkObpdFa,123644,4,80,VOU 787,Bad Bunny
0.597,0.658,7,-4.38,1,0.044,0.11,0.0,0.131,0.38,134.545,audio_features,3xOi0YhDREKRURFHoNaAOQ,spotify:track:3xOi0YhDREKRURFHoNaAOQ,https://api.spotify.com/v1/tracks/3xOi0YhDREKRURFHoNaAOQ,https://api.spotify.com/v1/audio-analysis/3xOi0YhDREKRURFHoNaAOQ,169941,4,75,Nine Ball,Zach Bryan
0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,audio_features,609E1JCInJncactoMmkDon,spotify:track:609E1JCInJncactoMmkDon,https://api.spotify.com/v1/tracks/609E1JCInJncactoMmkDon,https://api.spotify.com/v1/audio-analysis/609E1JCInJncactoMmkDon,194543,4,87,BESO,ROSALÍA
0.93,0.682,9,-8.799,1,0.331,0.028,0.0,0.129,0.962,126.003,audio_features,1nQaTUDJ7Rc4yOvZmg9Ozr,spotify:track:1nQaTUDJ7Rc4yOvZmg9Ozr,https://api.spotify.com/v1/tracks/1nQaTUDJ7Rc4yOvZmg9Ozr,https://api.spotify.com/v1/audio-analysis/1nQaTUDJ7Rc4yOvZmg9Ozr,119016,4,79,Mmhmm,BigXthaPlug
0.708,0.415,2,-4.078,0,0.0314,0.693,4.68e-05,0.123,0.156,119.922,audio_features,3sLTYBYs6lJsFK84t2X7wt,spotify:track:3sLTYBYs6lJsFK84t2X7wt,https://api.spotify.com/v1/tracks/3sLTYBYs6lJsFK84t2X7wt,https://api.spotify.com/v1/audio-analysis/3sLTYBYs6lJsFK84t2X7wt,208000,4,82,Bathroom,Montell Fish
0.626,0.309,1,-10.397,1,0.0433,0.85,1.31e-05,0.117,0.369,117.94,audio_features,3JZjcKImHcmOI9ylL4zrSc,spotify:track:3JZjcKImHcmOI9ylL4zrSc,https://api.spotify.com/v1/tracks/3JZjcKImHcmOI9ylL4zrSc,https://api.spotify.com/v1/audio-analysis/3JZjcKImHcmOI9ylL4zrSc,184090,4,77,Bahamas Promises,Drake
0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,audio_features,4vHNeBWDQpVCmGbaccrRzi,spotify:track:4vHNeBWDQpVCmGbaccrRzi,https://api.spotify.com/v1/tracks/4vHNeBWDQpVCmGbaccrRzi,https://api.spotify.com/v1/audio-analysis/4vHNeBWDQpVCmGbaccrRzi,146390,4,78,Goodie Bag,Still Woozy
0.46,0.481,4,-10.396,0,0.0438,0.686,0.0,0.191,0.633,138.769,audio_features,7qLTpTd1Txpo8Vd84yci7u,spotify:track:7qLTpTd1Txpo8Vd84yci7u,https://api.spotify.com/v1/tracks/7qLTpTd1Txpo8Vd84yci7u,https://api.spotify.com/v1/audio-analysis/7qLTpTd1Txpo8Vd84yci7u,196907,3,75,My Favourite Things,Tony Bennett
0.565,0.832,8,-5.751,0,0.108,0.0638,0.0288,0.386,0.847,143.303,audio_features,3HlK8txWAdtKMrbsqX40pl,spotify:track:3HlK8txWAdtKMrbsqX40pl,https://api.spotify.com/v1/tracks/3HlK8txWAdtKMrbsqX40pl,https://api.spotify.com/v1/audio-analysis/3HlK8txWAdtKMrbsqX40pl,173889,4,77,Freaking Out the Neighborhood,Mac DeMarco
0.877,0.803,9,-3.195,1,0.0507,0.734,0.056,0.087,0.795,130.028,audio_features,6njJR3OIp3oA0Kc4aC9Tzf,spotify:track:6njJR3OIp3oA0Kc4aC9Tzf,https://api.spotify.com/v1/tracks/6njJR3OIp3oA0Kc4aC9Tzf,https://api.spotify.com/v1/audio-analysis/6njJR3OIp3oA0Kc4aC9Tzf,61673,4,86,MONTAGEM - PR FUNK,S3BZS
0.739,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.391,audio_features,0GaBIpyHvytM1UBYmqXu08,spotify:track:0GaBIpyHvytM1UBYmqXu08,https://api.spotify.com/v1/tracks/0GaBIpyHvytM1UBYmqXu08,https://api.spotify.com/v1/audio-analysis/0GaBIpyHvytM1UBYmqXu08,322160,4,72,From Time,Drake
0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,audio_features,0lHAMNU8RGiIObScrsRgmP,spotify:track:0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/tracks/0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/audio-analysis/0lHAMNU8RGiIObScrsRgmP,245040,4,73,Titanium (feat. Sia),David Guetta
0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,audio_features,6fwdbPMwP1zVStm8FybmkO,spotify:track:6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO,258880,4,75,X (feat. Future),21 Savage
0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,audio_features,254bXAqt3zP6P50BdQvEsq,spotify:track:254bXAqt3zP6P50BdQvEsq,https://api.spotify.com/v1/tracks/254bXAqt3zP6P50BdQvEsq,https://api.spotify.com/v1/audio-analysis/254bXAqt3zP6P50BdQvEsq,226653,4,83,Everywhere - 2017 Remaster,Fleetwood Mac
