,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5081,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,audio_features,1kPpge9JDLpcj15qgrPbYX,spotify:track:1kPpge9JDLpcj15qgrPbYX,https://api.spotify.com/v1/tracks/1kPpge9JDLpcj15qgrPbYX,https://api.spotify.com/v1/audio-analysis/1kPpge9JDLpcj15qgrPbYX,205933,4
5082,0.739,0.85,2,-3.966,1,0.0308,0.0272,0.0,0.181,0.883,113.0,audio_features,2KqJC0koTBUyDlsMt5ok1V,spotify:track:2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/tracks/2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/audio-analysis/2KqJC0koTBUyDlsMt5ok1V,168960,4
5083,0.548,0.745,2,-5.822,1,0.0319,0.00346,5.63e-05,0.25,0.508,140.985,audio_features,2nHbpIkZ4mrOQKiU66S5Mc,spotify:track:2nHbpIkZ4mrOQKiU66S5Mc,https://api.spotify.com/v1/tracks/2nHbpIkZ4mrOQKiU66S5Mc,https://api.spotify.com/v1/audio-analysis/2nHbpIkZ4mrOQKiU66S5Mc,182613,4
5084,0.501,0.905,11,-5.721,0,0.0518,1.88e-05,0.765,0.383,0.584,123.277,audio_features,6nJPHXRpKYv2yqtalEjKy5,spotify:track:6nJPHXRpKYv2yqtalEjKy5,https://api.spotify.com/v1/tracks/6nJPHXRpKYv2yqtalEjKy5,https://api.spotify.com/v1/audio-analysis/6nJPHXRpKYv2yqtalEjKy5,225307,4
5085,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,119.997,audio_features,2IO7yf562c1zLzpanal1DT,spotify:track:2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/tracks/2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/audio-analysis/2IO7yf562c1zLzpanal1DT,199593,4
5086,0.57,0.548,10,-5.688,1,0.0445,0.756,0.0,0.0976,0.813,106.791,audio_features,2LYeGSaYKRYwgz4lvnG6mL,spotify:track:2LYeGSaYKRYwgz4lvnG6mL,https://api.spotify.com/v1/tracks/2LYeGSaYKRYwgz4lvnG6mL,https://api.spotify.com/v1/audio-analysis/2LYeGSaYKRYwgz4lvnG6mL,190575,3
5087,0.525,0.811,5,-5.702,0,0.345,0.23,0.0,0.213,0.513,169.685,audio_features,61Oo3DUJubecZQosjho6Pp,spotify:track:61Oo3DUJubecZQosjho6Pp,https://api.spotify.com/v1/tracks/61Oo3DUJubecZQosjho6Pp,https://api.spotify.com/v1/audio-analysis/61Oo3DUJubecZQosjho6Pp,169459,4
5088,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,audio_features,0bfvHnWWOeU1U5XeKyVLbW,spotify:track:0bfvHnWWOeU1U5XeKyVLbW,https://api.spotify.com/v1/tracks/0bfvHnWWOeU1U5XeKyVLbW,https://api.spotify.com/v1/audio-analysis/0bfvHnWWOeU1U5XeKyVLbW,203680,4
5089,0.472,0.925,6,-3.545,0,0.15,0.000394,0.000528,0.0826,0.338,159.989,audio_features,23UoI3jlFiWdo5jadUYo69,spotify:track:23UoI3jlFiWdo5jadUYo69,https://api.spotify.com/v1/tracks/23UoI3jlFiWdo5jadUYo69,https://api.spotify.com/v1/audio-analysis/23UoI3jlFiWdo5jadUYo69,267867,4
5090,0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,audio_features,31nfdEooLEq7dn3UMcIeB5,spotify:track:31nfdEooLEq7dn3UMcIeB5,https://api.spotify.com/v1/tracks/31nfdEooLEq7dn3UMcIeB5,https://api.spotify.com/v1/audio-analysis/31nfdEooLEq7dn3UMcIeB5,178156,4
5091,0.844,0.641,8,-4.893,0,0.363,0.014,3.27e-06,0.289,0.213,156.928,audio_features,6V20oVETqPBJ4suIEoEkIY,spotify:track:6V20oVETqPBJ4suIEoEkIY,https://api.spotify.com/v1/tracks/6V20oVETqPBJ4suIEoEkIY,https://api.spotify.com/v1/audio-analysis/6V20oVETqPBJ4suIEoEkIY,194980,4
5092,0.502,0.534,2,-5.954,1,0.0278,0.0399,0.0,0.0977,0.155,94.05,audio_features,0y6kdSRCVQhSsHSpWvTUm7,spotify:track:0y6kdSRCVQhSsHSpWvTUm7,https://api.spotify.com/v1/tracks/0y6kdSRCVQhSsHSpWvTUm7,https://api.spotify.com/v1/audio-analysis/0y6kdSRCVQhSsHSpWvTUm7,299080,4
5093,0.823,0.544,5,-10.077,1,0.0358,0.389,0.165,0.108,0.826,121.968,audio_features,4RGWHfQeJftd5XrP8JUgFj,spotify:track:4RGWHfQeJftd5XrP8JUgFj,https://api.spotify.com/v1/tracks/4RGWHfQeJftd5XrP8JUgFj,https://api.spotify.com/v1/audio-analysis/4RGWHfQeJftd5XrP8JUgFj,162663,4
5094,0.596,0.573,2,-7.452,1,0.0285,0.192,0.0,0.0881,0.417,78.554,audio_features,4MNfkZ8dtva3cjJ2biqnDS,spotify:track:4MNfkZ8dtva3cjJ2biqnDS,https://api.spotify.com/v1/tracks/4MNfkZ8dtva3cjJ2biqnDS,https://api.spotify.com/v1/audio-analysis/4MNfkZ8dtva3cjJ2biqnDS,175013,4
5095,0.772,0.371,5,-5.743,0,0.0348,0.744,0.0,0.167,0.684,96.574,audio_features,6nLvaCZFR1wEzW3sIKpsnr,spotify:track:6nLvaCZFR1wEzW3sIKpsnr,https://api.spotify.com/v1/tracks/6nLvaCZFR1wEzW3sIKpsnr,https://api.spotify.com/v1/audio-analysis/6nLvaCZFR1wEzW3sIKpsnr,233733,4
5096,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,audio_features,1sx0XsWUusUoPstbvokZjP,spotify:track:1sx0XsWUusUoPstbvokZjP,https://api.spotify.com/v1/tracks/1sx0XsWUusUoPstbvokZjP,https://api.spotify.com/v1/audio-analysis/1sx0XsWUusUoPstbvokZjP,173640,4
5097,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,audio_features,7B3z0ySL9Rr0XvZEAjWZzM,spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,https://api.spotify.com/v1/tracks/7B3z0ySL9Rr0XvZEAjWZzM,https://api.spotify.com/v1/audio-analysis/7B3z0ySL9Rr0XvZEAjWZzM,188387,4
5098,0.666,0.542,8,-6.429,1,0.0392,0.27,0.0,0.0765,0.0771,120.134,audio_features,3M0lSi5WW79CXQamgSBIjx,spotify:track:3M0lSi5WW79CXQamgSBIjx,https://api.spotify.com/v1/tracks/3M0lSi5WW79CXQamgSBIjx,https://api.spotify.com/v1/audio-analysis/3M0lSi5WW79CXQamgSBIjx,228787,4
5099,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4
5100,0.424,0.615,9,-6.217,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,audio_features,5M4yti0QxgqJieUYaEXcpw,spotify:track:5M4yti0QxgqJieUYaEXcpw,https://api.spotify.com/v1/tracks/5M4yti0QxgqJieUYaEXcpw,https://api.spotify.com/v1/audio-analysis/5M4yti0QxgqJieUYaEXcpw,318591,4
5101,0.861,0.79,6,-4.561,1,0.291,0.394,0.0,0.111,0.681,139.845,audio_features,1dw7qShk971xMD6r6mA4VN,spotify:track:1dw7qShk971xMD6r6mA4VN,https://api.spotify.com/v1/tracks/1dw7qShk971xMD6r6mA4VN,https://api.spotify.com/v1/audio-analysis/1dw7qShk971xMD6r6mA4VN,183480,4
5102,0.723,0.476,3,-5.692,1,0.0474,0.653,0.0,0.059,0.966,149.971,audio_features,2jPufybqAAmiF16Jirt9Ez,spotify:track:2jPufybqAAmiF16Jirt9Ez,https://api.spotify.com/v1/tracks/2jPufybqAAmiF16Jirt9Ez,https://api.spotify.com/v1/audio-analysis/2jPufybqAAmiF16Jirt9Ez,191413,3
5103,0.426,0.628,8,-6.087,1,0.035,0.392,3.77e-05,0.115,0.325,175.179,audio_features,5AZBBx9tnjEI5q7UyNpgra,spotify:track:5AZBBx9tnjEI5q7UyNpgra,https://api.spotify.com/v1/tracks/5AZBBx9tnjEI5q7UyNpgra,https://api.spotify.com/v1/audio-analysis/5AZBBx9tnjEI5q7UyNpgra,197517,3
5104,0.549,0.46,1,-11.343,1,0.0291,0.337,2.55e-06,0.11,0.352,144.656,audio_features,4ylbpmTRMsG2OST1MqAZ9S,spotify:track:4ylbpmTRMsG2OST1MqAZ9S,https://api.spotify.com/v1/tracks/4ylbpmTRMsG2OST1MqAZ9S,https://api.spotify.com/v1/audio-analysis/4ylbpmTRMsG2OST1MqAZ9S,184667,4
5105,0.798,0.458,11,-10.04,1,0.389,0.183,1.04e-05,0.122,0.539,132.002,audio_features,4qXUGU3aEhxHoIoa8REBTP,spotify:track:4qXUGU3aEhxHoIoa8REBTP,https://api.spotify.com/v1/tracks/4qXUGU3aEhxHoIoa8REBTP,https://api.spotify.com/v1/audio-analysis/4qXUGU3aEhxHoIoa8REBTP,161427,4
5106,0.694,0.637,0,-7.786,1,0.0274,0.336,5.4e-05,0.322,0.782,102.833,audio_features,53IpyJOqUIcCzCUtMjP9oy,spotify:track:53IpyJOqUIcCzCUtMjP9oy,https://api.spotify.com/v1/tracks/53IpyJOqUIcCzCUtMjP9oy,https://api.spotify.com/v1/audio-analysis/53IpyJOqUIcCzCUtMjP9oy,190533,4
5107,0.268,0.459,7,-6.948,0,0.0346,0.378,0.0,0.119,0.172,64.223,audio_features,7ccI9cStQbQdystvc6TvxD,spotify:track:7ccI9cStQbQdystvc6TvxD,https://api.spotify.com/v1/tracks/7ccI9cStQbQdystvc6TvxD,https://api.spotify.com/v1/audio-analysis/7ccI9cStQbQdystvc6TvxD,179200,4
5108,0.545,0.641,10,-6.398,0,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,audio_features,1Hohk6AufHZOrrhMXZppax,spotify:track:1Hohk6AufHZOrrhMXZppax,https://api.spotify.com/v1/tracks/1Hohk6AufHZOrrhMXZppax,https://api.spotify.com/v1/audio-analysis/1Hohk6AufHZOrrhMXZppax,215460,4
5109,0.748,0.789,2,-4.579,1,0.105,0.26,0.0,0.13,0.67,147.957,audio_features,6SPgp2qK3fb4wPX1SldrNf,spotify:track:6SPgp2qK3fb4wPX1SldrNf,https://api.spotify.com/v1/tracks/6SPgp2qK3fb4wPX1SldrNf,https://api.spotify.com/v1/audio-analysis/6SPgp2qK3fb4wPX1SldrNf,157133,4
5110,0.647,0.477,0,-8.157,1,0.0342,0.0374,9.54e-06,0.127,0.793,112.041,audio_features,68pE8830rWrd5LSSfKcRqn,spotify:track:68pE8830rWrd5LSSfKcRqn,https://api.spotify.com/v1/tracks/68pE8830rWrd5LSSfKcRqn,https://api.spotify.com/v1/audio-analysis/68pE8830rWrd5LSSfKcRqn,182880,4
5111,0.648,0.572,7,-7.494,1,0.026,0.304,0.0,0.131,0.598,112.423,audio_features,6BTCpaBTxlqGMOl0P6hvvX,spotify:track:6BTCpaBTxlqGMOl0P6hvvX,https://api.spotify.com/v1/tracks/6BTCpaBTxlqGMOl0P6hvvX,https://api.spotify.com/v1/audio-analysis/6BTCpaBTxlqGMOl0P6hvvX,152333,3
5112,0.397,0.386,0,-10.405,0,0.0503,0.271,0.0,0.188,0.21,144.242,audio_features,6l8GvAyoUZwWDgF1e4822w,spotify:track:6l8GvAyoUZwWDgF1e4822w,https://api.spotify.com/v1/tracks/6l8GvAyoUZwWDgF1e4822w,https://api.spotify.com/v1/audio-analysis/6l8GvAyoUZwWDgF1e4822w,355400,4
5113,0.741,0.509,7,-8.747,1,0.19,0.205,0.0,0.262,0.113,108.978,audio_features,7oomkQSYf1ia2VnVEWfFIU,spotify:track:7oomkQSYf1ia2VnVEWfFIU,https://api.spotify.com/v1/tracks/7oomkQSYf1ia2VnVEWfFIU,https://api.spotify.com/v1/audio-analysis/7oomkQSYf1ia2VnVEWfFIU,210557,4
5114,0.658,0.455,3,-11.705,0,0.137,0.181,2.61e-05,0.0671,0.968,179.991,audio_features,5ZkVnHs6BZViyXnl4LmRXh,spotify:track:5ZkVnHs6BZViyXnl4LmRXh,https://api.spotify.com/v1/tracks/5ZkVnHs6BZViyXnl4LmRXh,https://api.spotify.com/v1/audio-analysis/5ZkVnHs6BZViyXnl4LmRXh,226347,4
5115,0.61,0.734,1,-5.621,1,0.0332,0.006,0.0,0.26,0.477,84.019,audio_features,0yrvmIafnxkkMCMAIaDgiQ,spotify:track:0yrvmIafnxkkMCMAIaDgiQ,https://api.spotify.com/v1/tracks/0yrvmIafnxkkMCMAIaDgiQ,https://api.spotify.com/v1/audio-analysis/0yrvmIafnxkkMCMAIaDgiQ,198947,4
5116,0.751,0.502,7,-8.777,1,0.162,0.226,0.0,0.297,0.112,108.989,audio_features,6C7OF1Jal7YkyjzyUG8vkK,spotify:track:6C7OF1Jal7YkyjzyUG8vkK,https://api.spotify.com/v1/tracks/6C7OF1Jal7YkyjzyUG8vkK,https://api.spotify.com/v1/audio-analysis/6C7OF1Jal7YkyjzyUG8vkK,210557,4
5117,0.866,0.534,11,-9.201,1,0.229,0.184,0.266,0.0929,0.841,98.243,audio_features,0eEXcw3JLVXcRxYrVYMy68,spotify:track:0eEXcw3JLVXcRxYrVYMy68,https://api.spotify.com/v1/tracks/0eEXcw3JLVXcRxYrVYMy68,https://api.spotify.com/v1/audio-analysis/0eEXcw3JLVXcRxYrVYMy68,226133,4
5118,0.839,0.667,11,-3.961,0,0.031,0.322,0.0,0.244,0.878,124.889,audio_features,4jcxBTrNvyqMJdMDyyjdYV,spotify:track:4jcxBTrNvyqMJdMDyyjdYV,https://api.spotify.com/v1/tracks/4jcxBTrNvyqMJdMDyyjdYV,https://api.spotify.com/v1/audio-analysis/4jcxBTrNvyqMJdMDyyjdYV,171360,4
5119,0.607,0.629,11,-5.931,1,0.0316,0.405,0.0,0.203,0.567,80.11,audio_features,66iygyOSvvoQQsKJ1vEXfT,spotify:track:66iygyOSvvoQQsKJ1vEXfT,https://api.spotify.com/v1/tracks/66iygyOSvvoQQsKJ1vEXfT,https://api.spotify.com/v1/audio-analysis/66iygyOSvvoQQsKJ1vEXfT,238160,4
5120,0.786,0.604,0,-7.608,0,0.0413,0.221,0.0166,0.063,0.81,97.461,audio_features,1Vy7WUJubV9JEoebuJ9dfe,spotify:track:1Vy7WUJubV9JEoebuJ9dfe,https://api.spotify.com/v1/tracks/1Vy7WUJubV9JEoebuJ9dfe,https://api.spotify.com/v1/audio-analysis/1Vy7WUJubV9JEoebuJ9dfe,209507,4
5121,0.779,0.836,7,-5.453,0,0.034,0.183,3.46e-06,0.113,0.897,125.935,audio_features,19cazderNza33zgCCpxLxH,spotify:track:19cazderNza33zgCCpxLxH,https://api.spotify.com/v1/tracks/19cazderNza33zgCCpxLxH,https://api.spotify.com/v1/audio-analysis/19cazderNza33zgCCpxLxH,164680,4
5122,0.951,0.878,2,-2.565,1,0.211,0.0509,1.61e-05,0.321,0.923,133.014,audio_features,2yjlYDiNiQkdxVqTlaSrlX,spotify:track:2yjlYDiNiQkdxVqTlaSrlX,https://api.spotify.com/v1/tracks/2yjlYDiNiQkdxVqTlaSrlX,https://api.spotify.com/v1/audio-analysis/2yjlYDiNiQkdxVqTlaSrlX,170977,4
5123,0.418,0.628,5,-8.493,1,0.0354,0.461,1.99e-06,0.186,0.462,83.926,audio_features,7MFuhP7p3fPQc8sYyeWL1x,spotify:track:7MFuhP7p3fPQc8sYyeWL1x,https://api.spotify.com/v1/tracks/7MFuhP7p3fPQc8sYyeWL1x,https://api.spotify.com/v1/audio-analysis/7MFuhP7p3fPQc8sYyeWL1x,224547,4
5124,0.785,0.732,1,-5.724,1,0.164,0.0636,0.000807,0.265,0.496,110.952,audio_features,1w7cgGZR86yWz1pA2puVJD,spotify:track:1w7cgGZR86yWz1pA2puVJD,https://api.spotify.com/v1/tracks/1w7cgGZR86yWz1pA2puVJD,https://api.spotify.com/v1/audio-analysis/1w7cgGZR86yWz1pA2puVJD,260771,4
5125,0.79,0.709,2,-5.806,1,0.224,0.0593,0.0,0.0794,0.26,131.079,audio_features,2GbS8QZToLioxL8XMEwX3P,spotify:track:2GbS8QZToLioxL8XMEwX3P,https://api.spotify.com/v1/tracks/2GbS8QZToLioxL8XMEwX3P,https://api.spotify.com/v1/audio-analysis/2GbS8QZToLioxL8XMEwX3P,222752,4
5126,0.903,0.519,1,-9.151,1,0.26,0.281,0.000106,0.155,0.587,114.991,audio_features,0314PeD1sQNonfVWix3B2K,spotify:track:0314PeD1sQNonfVWix3B2K,https://api.spotify.com/v1/tracks/0314PeD1sQNonfVWix3B2K,https://api.spotify.com/v1/audio-analysis/0314PeD1sQNonfVWix3B2K,116727,4
5127,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,audio_features,7rl7ao5pb9BhvAzPdWStxi,spotify:track:7rl7ao5pb9BhvAzPdWStxi,https://api.spotify.com/v1/tracks/7rl7ao5pb9BhvAzPdWStxi,https://api.spotify.com/v1/audio-analysis/7rl7ao5pb9BhvAzPdWStxi,220627,4
5128,0.899,0.48,9,-6.196,1,0.06,0.326,0.0,0.0735,0.392,94.011,audio_features,664N81BanO9zNURGi2iliG,spotify:track:664N81BanO9zNURGi2iliG,https://api.spotify.com/v1/tracks/664N81BanO9zNURGi2iliG,https://api.spotify.com/v1/audio-analysis/664N81BanO9zNURGi2iliG,211103,4
5129,0.77,0.695,2,-5.553,1,0.0341,0.192,7.03e-05,0.226,0.76,119.86,audio_features,30eHHpkjMNqb2F0V8nXjbJ,spotify:track:30eHHpkjMNqb2F0V8nXjbJ,https://api.spotify.com/v1/tracks/30eHHpkjMNqb2F0V8nXjbJ,https://api.spotify.com/v1/audio-analysis/30eHHpkjMNqb2F0V8nXjbJ,172018,4
5130,0.736,0.711,2,-5.503,1,0.0352,0.0029,0.000275,0.0948,0.72,112.305,audio_features,6tu2FHuKL9C8pwNrityweQ,spotify:track:6tu2FHuKL9C8pwNrityweQ,https://api.spotify.com/v1/tracks/6tu2FHuKL9C8pwNrityweQ,https://api.spotify.com/v1/audio-analysis/6tu2FHuKL9C8pwNrityweQ,225760,3
5131,0.693,0.887,1,-5.039,0,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,audio_features,5pyoxDZ1PX0KxBxiRVxA4U,spotify:track:5pyoxDZ1PX0KxBxiRVxA4U,https://api.spotify.com/v1/tracks/5pyoxDZ1PX0KxBxiRVxA4U,https://api.spotify.com/v1/audio-analysis/5pyoxDZ1PX0KxBxiRVxA4U,278282,4
5132,0.78,0.877,6,-3.683,0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,audio_features,1uKjQoh8JZj9ryuYRhpd7E,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/tracks/1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/audio-analysis/1uKjQoh8JZj9ryuYRhpd7E,191973,4
5133,0.897,0.755,9,-5.684,0,0.144,0.00758,0.000451,0.264,0.567,110.008,audio_features,1pLCpA1RN8avJxSD3ZCwhj,spotify:track:1pLCpA1RN8avJxSD3ZCwhj,https://api.spotify.com/v1/tracks/1pLCpA1RN8avJxSD3ZCwhj,https://api.spotify.com/v1/audio-analysis/1pLCpA1RN8avJxSD3ZCwhj,214120,4
5134,0.652,0.749,0,-5.248,1,0.0886,0.0848,0.0,0.604,0.651,94.103,audio_features,1z6WtY7X4HQJvzxC4UgkSf,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/tracks/1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/audio-analysis/1z6WtY7X4HQJvzxC4UgkSf,267413,4
5135,0.59,0.846,4,-4.251,1,0.0396,0.182,0.0,0.53,0.733,146.028,audio_features,19ZzEzb4BVK1wVO4brrmZz,spotify:track:19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/tracks/19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/audio-analysis/19ZzEzb4BVK1wVO4brrmZz,174681,4
5136,0.449,0.0376,0,-17.733,1,0.0408,0.986,0.00681,0.112,0.195,125.397,audio_features,2aQkTUbJUHk3F6nMipZLbz,spotify:track:2aQkTUbJUHk3F6nMipZLbz,https://api.spotify.com/v1/tracks/2aQkTUbJUHk3F6nMipZLbz,https://api.spotify.com/v1/audio-analysis/2aQkTUbJUHk3F6nMipZLbz,290640,3
5137,0.45,0.794,4,-5.015,1,0.0538,0.388,0.0,0.303,0.362,143.861,audio_features,0awZwmlC6pxH65KTZpadmX,spotify:track:0awZwmlC6pxH65KTZpadmX,https://api.spotify.com/v1/tracks/0awZwmlC6pxH65KTZpadmX,https://api.spotify.com/v1/audio-analysis/0awZwmlC6pxH65KTZpadmX,251906,4
5138,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,audio_features,7hDVYcQq6MxkdJGweuCtl9,spotify:track:7hDVYcQq6MxkdJGweuCtl9,https://api.spotify.com/v1/tracks/7hDVYcQq6MxkdJGweuCtl9,https://api.spotify.com/v1/audio-analysis/7hDVYcQq6MxkdJGweuCtl9,200379,4
5139,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,audio_features,05oETzWbd4SI33qK2gbJfR,spotify:track:05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/tracks/05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/audio-analysis/05oETzWbd4SI33qK2gbJfR,252773,4
5140,0.465,0.841,11,-5.767,0,0.0633,0.00486,0.0,0.109,0.689,168.743,audio_features,4dneV7C1yDt9UtyxrQY375,spotify:track:4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/tracks/4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/audio-analysis/4dneV7C1yDt9UtyxrQY375,157533,4
5141,0.474,0.763,2,-4.632,1,0.0505,0.159,0.0,0.138,0.231,78.133,audio_features,0zo975x58DlXbZllWvfYhg,spotify:track:0zo975x58DlXbZllWvfYhg,https://api.spotify.com/v1/tracks/0zo975x58DlXbZllWvfYhg,https://api.spotify.com/v1/audio-analysis/0zo975x58DlXbZllWvfYhg,252386,4
5142,0.758,0.691,5,-5.798,1,0.0515,0.00196,1.09e-05,0.0939,0.538,119.997,audio_features,733OhaXQIHY7BKtY3vnSkn,spotify:track:733OhaXQIHY7BKtY3vnSkn,https://api.spotify.com/v1/tracks/733OhaXQIHY7BKtY3vnSkn,https://api.spotify.com/v1/audio-analysis/733OhaXQIHY7BKtY3vnSkn,247533,4
5143,0.656,0.877,0,-3.231,0,0.0342,0.345,0.0,0.349,0.894,105.018,audio_features,3QHMxEOAGD51PDlbFPHLyJ,spotify:track:3QHMxEOAGD51PDlbFPHLyJ,https://api.spotify.com/v1/tracks/3QHMxEOAGD51PDlbFPHLyJ,https://api.spotify.com/v1/audio-analysis/3QHMxEOAGD51PDlbFPHLyJ,252347,4
5144,0.471,0.509,1,-8.796,0,0.0355,0.316,0.0,0.0673,0.0567,144.071,audio_features,4WBEj8TeGtRPNJdOmT3WJW,spotify:track:4WBEj8TeGtRPNJdOmT3WJW,https://api.spotify.com/v1/tracks/4WBEj8TeGtRPNJdOmT3WJW,https://api.spotify.com/v1/audio-analysis/4WBEj8TeGtRPNJdOmT3WJW,250100,4
5145,0.735,0.524,10,-6.656,1,0.0684,0.535,0.0,0.066,0.813,94.642,audio_features,72kaj3MRKcGnv2dbukJQRA,spotify:track:72kaj3MRKcGnv2dbukJQRA,https://api.spotify.com/v1/tracks/72kaj3MRKcGnv2dbukJQRA,https://api.spotify.com/v1/audio-analysis/72kaj3MRKcGnv2dbukJQRA,156792,4
5146,0.618,0.683,7,-6.438,1,0.194,0.0362,0.0,0.305,0.363,169.971,audio_features,7oZONwFiFIErZcXAtTu7FY,spotify:track:7oZONwFiFIErZcXAtTu7FY,https://api.spotify.com/v1/tracks/7oZONwFiFIErZcXAtTu7FY,https://api.spotify.com/v1/audio-analysis/7oZONwFiFIErZcXAtTu7FY,211104,4
5147,0.584,0.985,0,-1.652,1,0.217,0.0263,0.0,0.184,0.281,126.058,audio_features,20FfCMC46eOIIrxCUdSNZT,spotify:track:20FfCMC46eOIIrxCUdSNZT,https://api.spotify.com/v1/tracks/20FfCMC46eOIIrxCUdSNZT,https://api.spotify.com/v1/audio-analysis/20FfCMC46eOIIrxCUdSNZT,187587,4
5148,0.473,0.579,4,-5.824,1,0.0384,0.214,0.0,0.0877,0.255,73.942,audio_features,4OmFmE0fzcMG6g0Y8p4eSD,spotify:track:4OmFmE0fzcMG6g0Y8p4eSD,https://api.spotify.com/v1/tracks/4OmFmE0fzcMG6g0Y8p4eSD,https://api.spotify.com/v1/audio-analysis/4OmFmE0fzcMG6g0Y8p4eSD,297013,4
5149,0.696,0.583,10,-6.384,1,0.0307,0.629,0.0,0.123,0.543,79.057,audio_features,2BJy4svtrGACqRB5BFLOK6,spotify:track:2BJy4svtrGACqRB5BFLOK6,https://api.spotify.com/v1/tracks/2BJy4svtrGACqRB5BFLOK6,https://api.spotify.com/v1/audio-analysis/2BJy4svtrGACqRB5BFLOK6,208813,4
5150,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,audio_features,4l0Mvzj72xxOpRrp6h8nHi,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4
5151,0.643,0.961,0,-5.298,1,0.0315,0.0196,0.0,0.948,0.96,124.027,audio_features,3IvcWWehbBcBR4YZxlGM9R,spotify:track:3IvcWWehbBcBR4YZxlGM9R,https://api.spotify.com/v1/tracks/3IvcWWehbBcBR4YZxlGM9R,https://api.spotify.com/v1/audio-analysis/3IvcWWehbBcBR4YZxlGM9R,205707,4
5152,0.46,0.999,11,-1.307,1,0.325,0.112,0.0,0.245,0.779,145.911,audio_features,7lOvJBqH38ZY59eLU7bioq,spotify:track:7lOvJBqH38ZY59eLU7bioq,https://api.spotify.com/v1/tracks/7lOvJBqH38ZY59eLU7bioq,https://api.spotify.com/v1/audio-analysis/7lOvJBqH38ZY59eLU7bioq,151415,4
5153,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,audio_features,4ByEFOBuLXpCqvO1kw8Wdm,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/tracks/4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/audio-analysis/4ByEFOBuLXpCqvO1kw8Wdm,280400,4
5154,0.725,0.723,10,-3.583,1,0.0497,0.305,0.0,0.15,0.342,118.979,audio_features,5OKlj1PEpzA4g0JSljysE9,spotify:track:5OKlj1PEpzA4g0JSljysE9,https://api.spotify.com/v1/tracks/5OKlj1PEpzA4g0JSljysE9,https://api.spotify.com/v1/audio-analysis/5OKlj1PEpzA4g0JSljysE9,207792,4
