,popularity,song_name,artist_name
3578,71,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",Shoreline Mafia
3579,69,Thought You Should Know,Morgan Wallen
3580,74,Killing Me,Conan Gray
3581,82,Antarctica,$uicideboy$
3582,68,Qué de Raro Tiene,Vicente Fernández
3583,70,Querida,Juan Gabriel
3584,57,Te Quiero Mucho,Los Rieleros Del Norte
3585,70,Me Dice Que Me Ama,Jesús Adrián Romero
3586,64,La Escuadra (En Que Trabaja El Muchacho),Los Huracanes del Norte
3587,66,Que Bonito Es Querer,Ulices Chaidez
3588,73,Quizas - Remix,Tony Dize
3589,68,Que Se Mueran,Romeo Santos
3590,62,Sosa,OT7 Quanny
3591,72,Acá Entre Nos,Vicente Fernández
3592,64,Sí Quiero Volver,Los Temerarios
3593,65,Habits (Stay High) - Hippie Sabotage Remix,Tove Lo
3594,67,Como Que Me Enamoro - En Vivo,Carin Leon
3595,75,"Ella Y Yo (feat. Farruko, Ozuna, Arcangel, Anuel AA, Bryant Myers, Kevin Roldan, Ñengo Flow, Alexis La Bestia & Ñejo) - Remix",Pepe Quintana
3596,71,PLASTIC OFF THE SOFA,Beyoncé
3597,66,Find a Way,A Tribe Called Quest
3598,72,Whitehouse Road,Tyler Childers
3599,77,Watch The World Burn,Falling In Reverse
3600,80,that way,Tate McRae
3601,81,Work,Rihanna
3602,77,Trap Queen,Fetty Wap
3603,71,She Will,Lil Wayne
3604,78,Someday At Christmas,Stevie Wonder
3605,79,Water Fountain,Alec Benjamin
3606,78,Doo Wop (That Thing),Ms. Lauryn Hill
3607,75,Drink In My Hand,Eric Church
3608,80,My Shit,A Boogie Wit da Hoodie
3609,77,Aquí Te Espero,Ivan Cornejo
3610,81,The Adults Are Talking,The Strokes
3611,80,this is me trying,Taylor Swift
3612,82,The Archer,Taylor Swift
3613,83,Classic,MKTO
3614,85,Hotel California - 2013 Remaster,Eagles
3615,89,Feather,Sabrina Carpenter
3616,58,Suit & Tie (feat. JAY Z) (feat. Jay-Z) - [Radio Edit],Justin Timberlake
3617,62,Darling,Zach Bryan
3618,67,She's Not There,The Zombies
3619,78,Sola (Remix),Anuel AA
3620,63,More Human Than Human,White Zombie
3621,65,"Won’t Back Down (feat. YoungBoy Never Broke Again, Dermot Kennedy & Bailey Zimmerman)",YoungBoy Never Broke Again
3622,64,Te Quiero Besar,Fuerza Regida
3623,67,¿Por Que Me Enamoré?,Ulices Chaidez
3624,75,Amor Prohibido,Selena
3625,75,Drunk in Love (feat. Jay-Z),Beyoncé
3626,68,MY HOUSE,Beyoncé
3627,72,I Know It's Over - 2011 Remaster,The Smiths
3628,71,My Nigga,YG
3629,72,Qué Tal Si Eres Tu,Los Tigres Del Norte
3630,83,Buenas,Quevedo
3631,59,"Total, ¿Qué Más Da?",Bronco
3632,67,Turn Yo Clic Up (feat. Future),Quavo
3633,0,Quase Algo - Ao Vivo Em Nova Iorque / 2022,Henrique & Juliano
3634,4,Quase Algo - Ao Vivo Em Nova Iorque / 2022,Henrique & Juliano
3635,71,OJOS FERRARI,KAROL G
3636,84,Some,Steve Lacy
3637,78,Another Late Night (feat. Lil Yachty),Drake
3638,79,Love Lost,Mac Miller
3639,76,In Your Love,Tyler Childers
3640,88,Something Just Like This,The Chainsmokers
3641,81,Lovefool,The Cardigans
3642,92,Another Love,Tom Odell
3643,78,Adicto (with Anuel AA & Ozuna),Tainy
3644,80,PACTO (feat. Bryant Myers & Dei V) - Remix,Jay Wheeler
3645,71,528 Hz Love & Miracles,Miracle Tones
3646,70,This Damn Song,Pecos & the Rooftops
3647,76,After Last Night (with Thundercat & Bootsy Collins),Bruno Mars
3648,67,Poems and Closing Time,Zach Bryan
3649,67,Linus And Lucy,Vince Guaraldi Trio
3650,77,The Lost Soul Down - Slowed & Reverb,NBSPLV
3651,80,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcángel
3652,83,CRAZYZ,Fuerza Regida
3653,68,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta
3654,69,Drunk (And I Don't Wanna Go Home),Elle King
3655,79,You & I,One Direction
3656,86,Shivers,Ed Sheeran
3657,71,E-GIRLS ARE RUINING MY LIFE!,CORPSE
3658,72,Save a Horse (Ride a Cowboy),Big & Rich
3659,70,Dead And Gone,T.I.
3660,71,BONNIE AND CLYDE - REMIX,iZaak
3661,78,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris
3662,74,3500 (feat. Future & 2 Chainz),Travis Scott
3663,71,Die From A Broken Heart,Maddie & Tae
3664,71,7 Weeks & 3 Days,yungatita
3665,80,I Love Rock 'N Roll,Joan Jett & the Blackhearts
3666,74,Winter Wonderland - Remastered,Bing Crosby
3667,69,SMUCKERS (feat. Lil Wayne & Kanye West),"Tyler, The Creator"
3668,69,California and Me,Laufey
3669,72,Slide (feat. Frank Ocean & Migos),Calvin Harris
3670,75,La Buena y la Mala,Banda Tierra Sagrada
3671,79,Head & Heart (feat. MNEK),Joel Corry
3672,75,Dame un Beso y Dime Adios - En Vivo,Carin Leon
3673,80,TQM,Fuerza Regida
3674,71,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator"
3675,76,Up Around The Bend,Creedence Clearwater Revival
3676,76,Snowman - Sped Up Version,Sia
3677,74,Water Under the Bridge,Adele
3678,80,"i hate u, i love u (feat. olivia o'brien)",gnash
3679,72,Singles You Up,Jordan Davis
3680,77,What You Know,Two Door Cinema Club
3681,79,Hurricane,Luke Combs
3682,89,El Azul,Junior H
3683,81,Work Song,Hozier
3684,83,Hypnotize - 2014 Remaster,The Notorious B.I.G.
3685,80,Take Me to Church,Hozier
3686,90,Super Shy,NewJeans
3687,78,Make No Sense,YoungBoy Never Broke Again
3688,81,Nonstop,Drake
3689,83,A Horse with No Name,America
3690,77,Ain't No Rest for the Wicked,Cage The Elephant
3691,71,God's Country,Blake Shelton
3692,73,GO (feat. Juice WRLD),The Kid LAROI
3693,74,GTG,Freddie Dredd
3694,73,CLYDE (I Hope at Least One of My Ex-Girlfriends Hears This),$uicideboy$
3695,72,Over,Drake
3696,76,Summers Over Interlude,Drake
3697,79,Open Arms (feat. Travis Scott),SZA
3698,76,House Of Balloons / Glass Table Girls - Original,The Weeknd
3699,74,Ocean Spray,Moneybagg Yo
3700,88,The Nights,Avicii
3701,77,One Number Away,Luke Combs
3702,75,I'm Not Pretty,Megan Moroney
3703,77,Nuketown (feat. Juice WRLD),Ski Mask The Slump God
3704,83,New Jeans,NewJeans
3705,77,Normal Girl,SZA
3706,77,Need It,Migos
3707,58,Change (feat. Zach Callison),Steven Universe
3708,0,"Zindagi Ki Talash Mein (From ""Saathi"")",Kumar Sanu
3709,67,MELTING POINT,ZEROBASEONE
3710,60,Less Like Me,Zach Williams
3711,6,"Gottes Zeit ist die allerbeste Zeit, BWV 106 ""Actus tragicus"": No. 2a, Gottes Zeit ist die allerbeste Zeit - Remastered 2023",Johann Sebastian Bach
3712,59,"Zoom, Zoom We're Going to the Moon",The Kiboomers
3713,62,Aeipathy,Zerkzes
3714,61,"Never Gonna Stop (The Red, Red Kroovy)",Rob Zombie
3715,1,Kya Zamana Aa Gaya - Super Jhankar Beats,Kumar Sanu
3716,60,Hell or Highwater - Live,Zach Bryan
3717,62,Spotless (feat. The Lumineers),Zach Bryan
3718,59,Woke Up (feat. Olivia Olson & Zuzu),Adventure Time
3719,60,El Zancudito Loco,Los Plebeyos
3720,64,Ride the Lightning - 717 Tapes,Warren Zeiders
3721,63,DRAINO (feat. Denzel Curry),City Morgue
3722,70,Day One (Interstellar Theme),Hans Zimmer
3723,60,Messed up Kid,Zach Bryan
3724,57,Zen Brown Noise,Noises Of Life
3725,60,"Bitch, Don’t Kill My Vibe - Remix",Kendrick Lamar
3726,76,El Merengue,Marshmello
3727,62,Song for Zula,Phosphorescent
3728,54,Shining (feat. Beyoncé & Jay-Z),DJ Khaled
3729,61,Never Look Back - 717 Tapes,Warren Zeiders
3730,65,The Story of O.J.,JAY-Z
3731,55,Twilight Zone,Golden Earring
3732,67,TRRST,IC3PEAK
3733,60,Sober Side of Sorry,Zach Bryan
3734,62,Black Mambo,Glass Animals
3735,60,From Austin,Zach Bryan
3736,60,Ik zie je morgen,Lorijn Engberts
3737,56,Sober/Hungover (feat. Arizona Zervas),Sueco
3738,66,Air from Air,Yasuo Zen
3739,60,Right Now the Best,Zach Bryan
3740,62,Cocaine Model,ZHU
3741,65,better off,Jeremy Zucker
3742,66,BUSTER,$atori Zoom
3743,55,Thor's Hammer Worthy (feat. ZillaKami),DJ Scheme
3744,64,Heart Of The City (Ain't No Love),JAY-Z
3745,70,Ain't My Fault,Zara Larsson
3746,59,Zealots,Fugees
3747,60,A Boy Like You,Zach Bryan
3748,60,Trainwreck,Bailey Zimmerman
3749,65,Hypnotic,Zella Day
3750,64,Lucy Gray (part 2) - from The Hunger Games: The Ballad of Songbirds & Snakes,Rachel Zegler
3751,57,zone,Axxad
3752,61,Nene Zambada,Panter Bélico
3753,60,zombie pop,DPR IAN
3754,73,Nevada,Vicetone
3755,59,Billy Stay,Zach Bryan
3756,80,VOU 787,Bad Bunny
3757,75,Nine Ball,Zach Bryan
3758,87,BESO,ROSALÍA
3759,79,Mmhmm,BigXthaPlug
3760,82,Bathroom,Montell Fish
3761,77,Bahamas Promises,Drake
3762,78,Goodie Bag,Still Woozy
3763,75,My Favourite Things,Tony Bennett
3764,77,Freaking Out the Neighborhood,Mac DeMarco
3765,86,MONTAGEM - PR FUNK,S3BZS
3766,72,From Time,Drake
3767,73,Titanium (feat. Sia),David Guetta
3768,75,X (feat. Future),21 Savage
3769,83,Everywhere - 2017 Remaster,Fleetwood Mac
3770,77,Free Mind,Tems
3771,82,Black Friday,Tom Odell
3772,86,Mood Malandro,Código FN
3773,78,enough for you,Olivia Rodrigo
3774,79,moment,Vierre Cloud
3775,77,Loving Machine,TV Girl
3776,85,Made You Look,Meghan Trainor
3777,90,Según Quién,Maluma
3778,87,Freaks,Surf Curse
3779,81,Vigilante Shit,Taylor Swift
3780,70,Old Ties and Companions,Watchhouse
3781,81,Una Noche en Medellín,Cris Mj
3782,72,Me U & Hennessy (feat. Lil Wayne),DeJ Loaf
3783,73,Blue Bills (feat. $NOT & Fenix Flexin),DJ Scheme
3784,70,Humble And Kind,Tim McGraw
3785,75,Slide (feat. Frank Ocean & Migos),Calvin Harris
3786,77,I Don't Fuck With You,Big Sean
3787,76,"Praise (feat. Brandon Lake, Chris Brown & Chandler Moore)",Elevation Worship
3788,75,Party And Bullshit,The Notorious B.I.G.
3789,72,Snow (with Percy Faith & His Orchestra),Rosemary Clooney
3790,73,Me and Julio Down by the Schoolyard,Paul Simon
3791,71,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg
3792,78,Andrea,Bad Bunny
3793,77,snowfall (Slowed + Reverb),Øneheart
3794,74,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),Metro Boomin
3795,74,Maria I'm Drunk (feat. Justin Bieber & Young Thug),Travis Scott
3796,73,Cozy Thunder And Rain - Seamless,Drip-Drop
3797,77,Cardigan,Don Toliver
3798,72,Santa Claus Is Coming to Town,Michael Bublé
3799,84,Heartbeat,Childish Gambino
3800,82,CARNAL,Peso Pluma
3801,82,Complicated,Avril Lavigne
3802,83,Cake By The Ocean,DNCE
3803,77,Chosen 1,Polo G
3804,83,Candy Shop,50 Cent
3805,74,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,Gene Autry
3806,77,Kilby Girl,The Backseat Lovers
3807,88,TULUM,Peso Pluma
3808,74,Good Directions,Billy Currington
3809,76,Vagabond,Caamp
3810,79,Vamp Anthem,Playboi Carti
3811,79,Vocation,Ozuna
3812,76,Vas,jagger finn
3813,76,Voices In My Head,Falling In Reverse
3814,77,Verbatim,Mother Mother
3815,80,Volví,Aventura
3816,80,vendetta!,MUPP
3817,74,Ventura Highway,America
3818,79,Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson
3819,71,Vette Motors,YoungBoy Never Broke Again
3820,82,Versace on the Floor,Bruno Mars
3821,72,vent,Baby Keem
3822,78,Venom - Music From The Motion Picture,Eminem
3823,85,VAGABUNDO,Sebastian Yatra
3824,77,Cool About It,boygenius
3825,78,Get Into It (Yuh),Doja Cat
3826,76,J.,Ivan Cornejo
3827,74,U Got It Bad,USHER
3828,79,Escapism. - Sped Up,RAYE
3829,78,Uprising,Muse
3830,70,Untouchable,YoungBoy Never Broke Again
3831,83,BATTER UP,BABYMONSTER
3832,78,"break up with your girlfriend, i'm bored",Ariana Grande
3833,73,Burnin' Up,Jonas Brothers
3834,70,Sober Me Up,LECADE
3835,77,if u think i'm pretty,Artemas
3836,76,Mi Último Deseo,Banda Los Recoditos
3837,75,Let U Go,lucidbeatz
3838,72,Undone - The Sweater Song,Weezer
3839,79,HYAENA,Travis Scott
3840,69,Pull Up,Chase Matthew
3841,72,Used (feat. Don Toliver),SZA
3842,76,What's Up Danger (with Black Caviar),Blackway
3843,87,ROCKSTAR,Junior H
3844,83,Sleigh Ride,The Ronettes
3845,76,Paranoid - 2012 - Remaster,Black Sabbath
3846,68,Mi Pasado y Mi Presente,Traviezoz de la Zierra
3847,63,Upgrade U (feat. Jay-Z),Beyoncé
3848,62,Happy Instead,Zach Bryan
3849,63,Fool in the Rain - Remaster,Led Zeppelin
3850,58,Upgrade U (feat. Jay-Z),Beyoncé
3851,63,Doses & Mimosas (Vintage Culture & Zerky Remix) - Radio Edit,Vintage Culture
3852,63,Bleach (feat. Denzel Curry),ZillaKami
3853,60,Talk Up (feat. Jay-Z),Drake
3854,68,Sound Of Rain,Rain ZPE
3855,65,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins
3856,78,Rua - Ao Vivo em Bahamas,Wesley Safadão
3857,83,Vete,Alfredo Olivas
3858,80,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones
3859,77,L-O-V-E,Nat King Cole
3860,73,What Child Is This,Vince Guaraldi Trio
3861,78,Me Vas a Extrañar,Banda MS de Sergio Lizárraga
3862,0,Viva La Vida,Coldplay
3863,0,Viva La Vida,Coldplay
3864,74,Babe (Taylor's Version) (From The Vault),Taylor Swift
3865,78,Fake It,Seether
3866,0,Viva La Vida,Coldplay
3867,0,Viva La Vida,Coldplay
3868,5,Viva La Vida,Coldplay
3869,0,Viva La Vida,Coldplay
3870,0,Viva La Vida,Coldplay
3871,60,Wholeworldslatt (feat. Veeze),LUCKI
3872,63,What These Bitches Want,DMX
3873,59,Fort Woe,Xavier Wulf
3874,64,Have Yourself A Merry Little Christmas,Ella Fitzgerald
3875,64,Sleigh Ride,Ella Fitzgerald
3876,63,Todo x Nada,El Pinche Mara
3877,65,SCOOP (feat. Doja Cat),Lil Nas X
3878,64,Another You,BONNIE X CLYDE
3879,63,numb the pain,XXXTENTACION
3880,67,¿Por Qué Terminamos?,Gerardo Ortiz
3881,67,Te Juro Que Te Amo,Los Terricolas
3882,71,Quién De Los Dos Será,Diego Verdaguer
3883,59,Pa Quererte,La Pocima Norteña
3884,66,QUIENES SON,CDobleta
3885,60,Cool Cat - Remastered 2011,Queen
3886,61,Y Es Que La Quiero,Ladron
3887,62,285 Hz Quantum Cognition,Miracle Tones
3888,73,Ramito De Violetas,Mi Banda El Mexicano
3889,66,Good Form,Nicki Minaj
3890,71,7/11,Beyoncé
3891,57,Y Que Quede Claro,La Arrolladora Banda El Limón De Rene Camacho
3892,61,Love Me Less (feat. Quinn XCII),MAX
3893,62,Por Qué Nos Dijimos Adiós,Los Rieleros Del Norte
3894,66,Goodbye Horses,Q Lazzarus
3895,70,Baby Boy (feat. Sean Paul),Beyoncé
3896,59,Hit the Quan - Original Version,iLoveMemphis
3897,56,No Te Podías Quedar,Conjunto Primavera
3898,63,Dice Que Me Quiere,Lefty Sm
3899,73,Se Voce Nao Quer Passa a Vez,Mc Delux
3900,71,SUMMER RENAISSANCE,Beyoncé
3901,67,Quiero Saber De Ti,Xochilt
3902,65,Patty Cake (feat. Takeoff),Quavo
3903,56,Te Quise Una Vez,Bronco
3904,56,Y Qué Me Importa,Conjunto Primavera
3905,60,Te Quiero Ver,La Maquinaria Norteña
3906,79,PLAYA DEL INGLÉS,Quevedo
3907,67,9 and Three Quarters (Run Away),TOMORROW X TOGETHER
3908,61,Love Of My Life - Remastered 2011,Queen
3909,72,Irreplaceable,Beyoncé
3910,67,Questions,Chris Brown
3911,63,Little Sister,Queens of the Stone Age
3912,64,Prom Queen,Molly Kate Kestner
3913,68,Serotonin,girl in red
3914,71,Rumble,Skrillex
3915,71,¿Por Qué Les Mientes?,"Tito ""El Bambino"""
3916,64,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",CHASE B
3917,74,Quizas,Rich Music LTD
3918,67,El Beso Que No Le Di,Romeo Santos
3919,65,Lamberto Quintero,Antonio Aguilar
3920,63,QKThr - Slowed,Goomp
3921,71,Take Five,The Dave Brubeck Quartet
3922,63,Tough (feat. Noah Kahan),Quinn XCII
3923,67,Sé Que Te Amo,Los Temerarios
3924,67,Que Triste,Piso 21
3925,67,Te Recordaré,El Trono de Mexico
3926,76,Từng Quen,Wren Evans
3927,69,Como La Flor - Remastered,Selena
3928,64,Attack of the Killer Queen,Toby Fox
3929,68,Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack,Meryl Streep
3930,87,Star Shopping,Lil Peep
3931,81,Someone Like You,Adele
3932,87,Ojitos Lindos,Bad Bunny
3933,78,Love Language,SZA
3934,78,Let Em' Know,Bryson Tiller
3935,76,Almost (Sweet Music),Hozier
3936,73,Dirty Work,Steely Dan
3937,80,Want to Want Me,Jason Derulo
3938,68,Por Que Te Conocí,Los Temerarios
3939,63,queen of broken hearts,blackbear
3940,64,De Que Se Puede Se Puede,Los Inquietos Del Norte
3941,63,Come Closer (feat. Queen Naija),A Boogie Wit da Hoodie
3942,65,going quietly,Ezekiel
3943,69,Que Sea,Joan Sebastian
3944,61,Que Vas a Hacer,Nivel
3945,66,La Que Se Fue,Codiciado
3946,66,Que Duro Es Llorar Así,Los Bukis
3947,67,Check the Rhime,A Tribe Called Quest
3948,63,Ne Me Quitte Pas (Don't Leave Me),Orion Sun
3949,62,El Sol No Regresa,La Quinta Estacion
3950,69,Lo Unico Que Quiero,Abel Zavala
3951,71,.,girl in red
3952,69,Que Nadie Sepa,Cardenales De Nuevo León
3953,64,No Quiero Terminar,Los Inquietos Del Norte
3954,76,Queen of Kings,Alessandra
3955,66,Queen of Mean,Sarah Jeffery
3956,68,Single Ladies (Put a Ring on It),Beyoncé
3957,64,Te Quiero Igual Que Ayer - Bachata,Monchy & Alexandra
3958,69,Tengo Que Colgar,Banda MS de Sergio Lizárraga
3959,70,Whiskey Con Agua,Fuerza Regida
3960,64,Beses a Quien Beses,La Fiera de Ojinaga
3961,66,Tú Me Quieres Lastimar,Ladron
3962,66,CrasH,ScHoolboy Q
3963,60,Te Quiero Asi,Hermanos Espinoza
3964,74,Beautiful Liar,Beyoncé
3965,70,Supe Que Me Amabas,Marcela Gandara
3966,72,VIRGO'S GROOVE,Beyoncé
3967,86,K.,Cigarettes After Sex
3968,77,Taking A Walk,Trippie Redd
3969,82,Afterglow,Taylor Swift
3970,77,A Marshmallow World,Darlene Love
3971,84,About You,The 1975
3972,63,Spin Back x Collide,Losenn
3973,60,Stay Next To Me (with Chelsea Cutler),Quinn XCII
3974,60,Pride x New Magic Wand,Infinity092
3975,68,3 AM,Los Primos del Este
3976,53,So Will I (100 Billion X) - Live,Hillsong Worship
3977,66,LOOK DON'T TOUCH - Sped Up,ODECORE
3978,68,Caro,Bad Bunny
3979,67,Chasing That Feeling (English Ver. – Digital Only),TOMORROW X TOGETHER
3980,52,XXL,LANY
3981,59,Get Out Alive,Three Days Grace
3982,61,Outer Space,Xcozso
3983,68,Como Antes,Bad Bunny
3984,66,The Only,Static-X
3985,60,Crazy,K-Ci & JoJo
3986,59,Flare Guns,Quinn XCII
3987,59,Berlin,RY X
3988,14,"Die Kunst der Fuge, BWV 1080: Contrapunctus XI",Johann Sebastian Bach
3989,62,Divine,Xenoner
3990,61,One Of Your Girls - Sped Up,Troye Sivan
3991,61,Lagoons,Xiada
3992,54,Little Things (with Quinn XCII & Chelsea Cutler),Louis The Child
3993,71,Sing,Ed Sheeran
3994,62,White Noise for Insomnia,Linus Xio
3995,54,Rock Out (feat. Lil Durk x YTB Fatt),Moneybagg Yo
3996,70,Cool Yule,Louis Armstrong
3997,60,Tic Tac,Future
3998,63,Ambience: Forest Rain,X.L.T
3999,64,My Beyoncé,Lil Durk
4000,73,Follow The Sun,Xavier Rudd
4001,60,Sound of My Ceremony,Nipsey Hussle
4002,59,That’s It,Future
4003,67,BAIXO - slowed,xxanteria
4004,62,I'm Not Human,XXXTENTACION
4005,62,Drunk Texting (feat. Jhené Aiko),Chris Brown
4006,0,When a Child Is Born,Bing Crosby
4007,74,A Little Piece of Heaven,Avenged Sevenfold
4008,0,When a Child Is Born,Bing Crosby
4009,0,When a Child Is Born,Bing Crosby
4010,64,Good Ones,Charli XCX
4011,74,Heaven,Kane Brown
4012,68,Knock You Down,Keri Hilson
4013,69,On the River (feat. Wiz Khalifa),Young Dolph
4014,82,Wicked Game,Chris Isaak
4015,80,GATITA GANGSTER,KAROL G
4016,88,Chulo pt.2,Bad Gyal
4017,73,Super Freaky Girl,Nicki Minaj
4018,79,Ando Enfocado,Jaziel Avilez
4019,80,For The Night (feat. Lil Baby & DaBaby),Pop Smoke
4020,78,Way 2 Sexy (with Future & Young Thug),Drake
4021,76,Come and See Me (feat. Drake),PARTYNEXTDOOR
4022,75,Seek & Destroy,SZA
4023,78,Condemned,Zach Bryan
4024,93,Columbia,Quevedo
4025,89,Sparks,Coldplay
4026,79,comethru,Jeremy Zucker
4027,5,Overdrive,Post Malone
4028,75,Rewrite The Stars,Zac Efron
4029,64,Something in the Orange - Z&E's Version,Zach Bryan
4030,75,Symphony (feat. Zara Larsson),Clean Bandit
4031,84,El Merengue,Marshmello
4032,66,"Escapism (feat. AJ Michalka, Zach Callison & Grace Rolek)",Steven Universe
4033,67,She's Alright,Zach Bryan
4034,62,Cornerstone (feat. Zach Williams),TobyMac
4035,71,Trampoline (with ZAYN),SHAED
4036,69,Childs Play (feat. Chance the Rapper),SZA
4037,0,I Remember Everything,Zach Bryan
4038,1,I Remember Everything,Zach Bryan
4039,2,I Remember Everything,Zach Bryan
4040,76,Why I Love You,JAY-Z
4041,67,Change,Bailey Zimmerman
4042,48,Zodiac,Wiz Khalifa
4043,74,Don't Stand So Close To Me,The Police
4044,78,Cornfield Chase,Hans Zimmer
4045,71,The Old Therebefore / Singing at Snakes - from The Hunger Games: The Ballad of Songbirds & Snakes,Rachel Zegler
4046,66,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd
4047,78,Break Free,Ariana Grande
4048,70,Missin You Crazy,Russ
4049,61,Friend Zone,A Boogie Wit da Hoodie
4050,67,Chain Breaker,Zach Williams
4051,67,Twenty So,Zach Bryan
4052,76,Killin’ Me Good,JIHYO
4053,69,Over the Hills and Far Away - Remaster,Led Zeppelin
4054,63,PUFFIN ON ZOOTIEZ,Future
4055,66,Heartbreaker (feat. Jay-Z),Mariah Carey
4056,68,Drunk in Love Remix (feat. Jay-Z & Kanye West),Beyoncé
4057,78,Snooze (Acoustic) (feat. Justin Bieber),SZA
4058,71,Judas,Lady Gaga
4059,79,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X
4060,74,Jumpman,Drake
4061,73,Yacht Club (feat. Juice WRLD),Lil Yachty
4062,78,Jigsaw Falling Into Place,Radiohead
4063,83,Si Estuviésemos Juntos,Bad Bunny
4064,76,Jolene,Dolly Parton
4065,72,Jaded,Drake
4066,76,Join Us for a Bite,JT Music
4067,77,Fireball (feat. John Ryan),Pitbull
4068,78,Jericho,Iniko
4069,80,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X
4070,74,Jesus Walks,Kanye West
4071,76,Destroy Myself Just For You,Montell Fish
4072,77,Just A Dream,Nelly
4073,80,Just A Lil Bit,50 Cent
4074,70,Heartbroken - Jessie Version,Diplo
4075,76,Run It! (feat. Juelz Santana),Chris Brown
4076,71,Juke Box Hero,Foreigner
4077,77,Play It Again,Luke Bryan
4078,81,illicit affairs,Taylor Swift
4079,80,Are You Gone Already,Nicki Minaj
4080,83,Still into You,Paramore
4081,83,positions,Ariana Grande
4082,73,She Looks So Perfect,5 Seconds of Summer
4083,75,Push,Matchbox Twenty
4084,78,American Pie,Don McLean
4085,74,Jingle Bells (feat. The Puppini Sisters),Michael Bublé
4086,76,Pretty Girl,Clairo
4087,82,Pepas,Farruko
4088,74,Chasing Pavements,Adele
4089,76,pushin P (feat. Young Thug),Gunna
4090,70,The Number You Have Dialed Is Not in Service,$uicideboy$
4091,73,Surfin' U.S.A. - Remastered 2001,The Beach Boys
4092,70,Under the Sea,Samuel E. Wright
4093,70,First Time,Hozier
4094,66,Up On The Housetop,Pentatonix
4095,78,Psycho Dreams (Sped Up),Kill Eva
4096,1,Unstoppable,Sia
4097,4,Unstoppable,Sia
4098,71,Under The Mistletoe - Bonus Track,Kelly Clarkson
4099,70,Homecoming,Lil Uzi Vert
4100,66,Break Up in the End,Cole Swindell
4101,79,she's all i wanna be,Tate McRae
4102,72,Strangers,Mt. Joy
4103,74,Drama (feat. Drake),Roy Woods
4104,68,F*ck Up Some Commas,Future
4105,71,WAKE UP,Travis Scott
4106,72,I Think I Left the Stove On,Hotel Ugly
4107,73,Are You That Somebody,Aaliyah
4108,71,Myron,Lil Uzi Vert
4109,72,OMG (feat. will.i.am),USHER
4110,71,Unforgettable,Nat King Cole
4111,76,METAMORPHOSIS - Sped Up,INTERWORLD
4112,71,Unholy Confessions,Avenged Sevenfold
4113,68,Keep Your Head Up (Album Version),Andy Grammer
4114,72,I'm Shipping Up To Boston,Dropkick Murphys
4115,69,WANTED U,Joji
4116,67,Rake It Up (feat. Nicki Minaj),Yo Gotti
4117,69,Unistades,Eyla Calmes
4118,68,Until the Day I Die,Story Of The Year
4119,81,My Universe,Coldplay
4120,68,Int'l Players Anthem (I Choose You) (feat. Outkast),UGK
4121,72,listen! - sped up,hako
4122,67,Una Peda,Eslabon Armado
4123,80,Rollin' (Air Raid Vehicle),Limp Bizkit
4124,83,Say It Right,Nelly Furtado
4125,80,Rap God,Eminem
4126,79,Reptilia,The Strokes
4127,76,Regulate,Warren G
4128,74,Red Button,Drake
