danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,popularity,song_name,artist_name,genius_id,release_date
0.188,0.00239,9,-35.089,1,0.0401,0.959,0.941,0.129,0.06,68.127,audio_features,5lATrmvuPq7nPLJsq4DkBQ,spotify:track:5lATrmvuPq7nPLJsq4DkBQ,https://api.spotify.com/v1/tracks/5lATrmvuPq7nPLJsq4DkBQ,https://api.spotify.com/v1/audio-analysis/5lATrmvuPq7nPLJsq4DkBQ,160000,4,,67,Sumi,Zamphire,1496196,"{'year': 2008, 'month': 4, 'day': 11}"
0.812,0.891,8,-5.062,1,0.0714,0.591,0.0,0.118,0.881,132.601,audio_features,5ZVyu4Ic8XQOomHPaYSaLN,spotify:track:5ZVyu4Ic8XQOomHPaYSaLN,https://api.spotify.com/v1/tracks/5ZVyu4Ic8XQOomHPaYSaLN,https://api.spotify.com/v1/audio-analysis/5ZVyu4Ic8XQOomHPaYSaLN,128933,4,"['corrido', 'musica sinaloense', 'sierreno']",64,Serafín Zambada,La Receta,8835657,"{'year': 2023, 'month': 2, 'day': 10}"
0.541,0.682,6,-5.605,1,0.0314,0.0136,0.341,0.544,0.452,81.997,audio_features,2alpVcC9RxRWS1eSMGeAAP,spotify:track:2alpVcC9RxRWS1eSMGeAAP,https://api.spotify.com/v1/tracks/2alpVcC9RxRWS1eSMGeAAP,https://api.spotify.com/v1/audio-analysis/2alpVcC9RxRWS1eSMGeAAP,249686,4,"['atl hip hop', 'melodic rap', 'rap', 'trap']",59,THE zone~,Lil Yachty,8763576,"{'year': 2023, 'month': 1, 'day': 27}"
0.332,0.382,2,-8.963,1,0.0366,0.267,0.0268,0.094,0.113,161.083,audio_features,51dn2eCX2DhMTHtkPmZbZP,spotify:track:51dn2eCX2DhMTHtkPmZbZP,https://api.spotify.com/v1/tracks/51dn2eCX2DhMTHtkPmZbZP,https://api.spotify.com/v1/audio-analysis/51dn2eCX2DhMTHtkPmZbZP,282816,3,"['classic oklahoma country', 'modern country pop']",62,Starved,Zach Bryan,8456510,"{'year': 2022, 'month': 10, 'day': 10}"
0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,audio_features,10hMM5nsZQf66ldBlgWBfG,spotify:track:10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/tracks/10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/audio-analysis/10hMM5nsZQf66ldBlgWBfG,192987,4,"['indie poptimism', 'pop']",74,All For Us - from the HBO Original Series Euphoria,Labrinth,4768956,
0.81,0.803,3,-3.042,1,0.0349,0.385,0.0,0.14,0.883,130.049,audio_features,1WoDc1x28zHmxnPvvM5GLh,spotify:track:1WoDc1x28zHmxnPvvM5GLh,https://api.spotify.com/v1/tracks/1WoDc1x28zHmxnPvvM5GLh,https://api.spotify.com/v1/audio-analysis/1WoDc1x28zHmxnPvvM5GLh,204733,4,"['bachata', 'bachata dominicana']",68,La Asesina,Zacarias Ferreira,3331177,"{'year': 2017, 'month': 3, 'day': 1}"
0.579,0.454,9,-7.264,1,0.0427,0.465,0.0,0.0997,0.461,78.949,audio_features,4d2ZJ9W7dkQuITwUCTuD5n,spotify:track:4d2ZJ9W7dkQuITwUCTuD5n,https://api.spotify.com/v1/tracks/4d2ZJ9W7dkQuITwUCTuD5n,https://api.spotify.com/v1/audio-analysis/4d2ZJ9W7dkQuITwUCTuD5n,155223,4,"['alt z', 'gen z singer-songwriter', 'singer-songwriter pop']",68,never knew a heart could break itself,Zach Hood,7810322,"{'year': 2022, 'month': 3, 'day': 18}"
0.271,0.766,5,-8.03,1,0.0329,0.00217,0.52,0.0707,0.803,142.914,audio_features,05f8Hg3RSfiPSCBQOtxl3i,spotify:track:05f8Hg3RSfiPSCBQOtxl3i,https://api.spotify.com/v1/tracks/05f8Hg3RSfiPSCBQOtxl3i,https://api.spotify.com/v1/audio-analysis/05f8Hg3RSfiPSCBQOtxl3i,428851,4,"['album rock', 'classic rock', 'hard rock', 'rock']",65,When the Levee Breaks - Remaster,Led Zeppelin,4053684,
0.867,0.477,9,-7.183,0,0.049,0.00843,0.175,0.113,0.614,124.979,audio_features,2GQEM9JuHu30sGFvRYeCxz,spotify:track:2GQEM9JuHu30sGFvRYeCxz,https://api.spotify.com/v1/tracks/2GQEM9JuHu30sGFvRYeCxz,https://api.spotify.com/v1/audio-analysis/2GQEM9JuHu30sGFvRYeCxz,223480,4,"['edm', 'electro house']",62,Faded,ZHU,443304,"{'year': 2014, 'month': 3, 'day': 9}"
0.556,0.552,4,-5.875,1,0.0373,0.531,0.0,0.121,0.531,100.051,audio_features,7Ky9U9iHjGBiRax3joCRDS,spotify:track:7Ky9U9iHjGBiRax3joCRDS,https://api.spotify.com/v1/tracks/7Ky9U9iHjGBiRax3joCRDS,https://api.spotify.com/v1/audio-analysis/7Ky9U9iHjGBiRax3joCRDS,266075,4,"['filmi', 'gujarati pop', 'modern bollywood']",65,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,-1,"{'year': 0, 'month': 0, 'day': 0}"
0.579,0.758,11,-7.08,1,0.0281,0.0731,0.00292,0.708,0.288,109.054,audio_features,1nULBrlzWatdcjA2ZctIMv,spotify:track:1nULBrlzWatdcjA2ZctIMv,https://api.spotify.com/v1/tracks/1nULBrlzWatdcjA2ZctIMv,https://api.spotify.com/v1/audio-analysis/1nULBrlzWatdcjA2ZctIMv,243040,4,"['latin alternative', 'latin rock', 'mexican rock', 'morelos indie', 'rock en espanol']",78,Labios Rotos - En Vivo Desde México / 2010,Zoé,4985636,"{'year': 2020, 'month': 1, 'day': 1}"
0.576,0.614,9,-6.426,0,0.0406,0.0431,0.000145,0.139,0.0919,129.942,audio_features,6hI3PnULFXwkOQSHLHNfOO,spotify:track:6hI3PnULFXwkOQSHLHNfOO,https://api.spotify.com/v1/tracks/6hI3PnULFXwkOQSHLHNfOO,https://api.spotify.com/v1/audio-analysis/6hI3PnULFXwkOQSHLHNfOO,184650,4,"['edm', 'house', 'pop dance', 'tech house', 'uk dance']",60,Where You Are - Zedd Remix,John Summit,9364913,"{'year': 2023, 'month': 7, 'day': 28}"
0.782,0.767,9,-7.981,0,0.0871,0.266,3.64e-05,0.0947,0.622,88.005,audio_features,6DxS2ZRl8G3EagHkovYXA2,spotify:track:6DxS2ZRl8G3EagHkovYXA2,https://api.spotify.com/v1/tracks/6DxS2ZRl8G3EagHkovYXA2,https://api.spotify.com/v1/audio-analysis/6DxS2ZRl8G3EagHkovYXA2,304091,4,"['reggaeton', 'urbano latino']",71,Zun Da Da,Zion,1099063,"{'year': 2007, 'month': 6, 'day': 5}"
0.715,0.642,10,-7.492,0,0.0515,0.0687,0.0,0.0997,0.169,105.964,audio_features,4PA1wK0leCjmRZlP5dQ8Lv,spotify:track:4PA1wK0leCjmRZlP5dQ8Lv,https://api.spotify.com/v1/tracks/4PA1wK0leCjmRZlP5dQ8Lv,https://api.spotify.com/v1/audio-analysis/4PA1wK0leCjmRZlP5dQ8Lv,191321,4,['urbano latino'],86,El Cielo,Sky Rompiendo,9175968,"{'year': 2023, 'month': 6, 'day': 5}"
0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,audio_features,6vFsBXYczYsP0H3lgunZOm,spotify:track:6vFsBXYczYsP0H3lgunZOm,https://api.spotify.com/v1/tracks/6vFsBXYczYsP0H3lgunZOm,https://api.spotify.com/v1/audio-analysis/6vFsBXYczYsP0H3lgunZOm,147351,4,"['bubblegrunge', 'chicago indie', 'indie pop', 'pov: indie']",80,Cloud 9,Beach Bunny,4985697,"{'year': 2020, 'month': 1, 'day': 10}"
0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,audio_features,124NFj84ppZ5pAxTuVQYCQ,spotify:track:124NFj84ppZ5pAxTuVQYCQ,https://api.spotify.com/v1/tracks/124NFj84ppZ5pAxTuVQYCQ,https://api.spotify.com/v1/audio-analysis/124NFj84ppZ5pAxTuVQYCQ,277387,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",79,Take Care,Drake,58344,"{'year': 2011, 'month': 11, 'day': 15}"
0.657,0.562,8,-8.6,1,0.0601,0.54,0.00143,0.101,0.704,81.657,audio_features,7CH99b2i1TXS5P8UUyWtnM,spotify:track:7CH99b2i1TXS5P8UUyWtnM,https://api.spotify.com/v1/tracks/7CH99b2i1TXS5P8UUyWtnM,https://api.spotify.com/v1/audio-analysis/7CH99b2i1TXS5P8UUyWtnM,188454,4,"['afrofuturism', 'escape room', 'indie soul']",77,Them Changes,Thundercat,912671,"{'year': 2015, 'month': 6, 'day': 19}"
0.92,0.547,6,-4.98,0,0.272,0.0241,1.45e-06,0.0998,0.606,138.05,audio_features,5vDNippoMr52KpXBO9b9KQ,spotify:track:5vDNippoMr52KpXBO9b9KQ,https://api.spotify.com/v1/tracks/5vDNippoMr52KpXBO9b9KQ,https://api.spotify.com/v1/audio-analysis/5vDNippoMr52KpXBO9b9KQ,89536,4,"['atl hip hop', 'melodic rap', 'rap', 'trap']",77,Coffin,Lil Yachty,6017702,"{'year': 2020, 'month': 10, 'day': 1}"
0.451,0.815,2,-5.55,0,0.0368,6.06e-05,0.0,0.27,0.618,147.974,audio_features,6ZxrUCaynLgKSUudACOTwj,spotify:track:6ZxrUCaynLgKSUudACOTwj,https://api.spotify.com/v1/tracks/6ZxrUCaynLgKSUudACOTwj,https://api.spotify.com/v1/audio-analysis/6ZxrUCaynLgKSUudACOTwj,194227,4,"['alternative metal', 'nu metal', 'post-grunge']",73,Cold,Crossfade,188757,"{'year': 2004, 'month': 5, 'day': 25}"
0.407,0.98,7,-1.58,1,0.107,0.00174,0.000112,0.119,0.537,131.066,audio_features,3GiJq4AQK7324mfIQbpiTf,spotify:track:3GiJq4AQK7324mfIQbpiTf,https://api.spotify.com/v1/tracks/3GiJq4AQK7324mfIQbpiTf,https://api.spotify.com/v1/audio-analysis/3GiJq4AQK7324mfIQbpiTf,254467,4,"['alternative metal', 'nu metal', 'rap metal', 'rock']",79,Custer,Slipknot,533998,"{'year': 2014, 'month': 10, 'day': 15}"
0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,audio_features,2CeKVsFFXG4QzA415QygGb,spotify:track:2CeKVsFFXG4QzA415QygGb,https://api.spotify.com/v1/tracks/2CeKVsFFXG4QzA415QygGb,https://api.spotify.com/v1/audio-analysis/2CeKVsFFXG4QzA415QygGb,155960,4,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",88,Feliz Cumpleaños Ferxxo,Feid,7802827,"{'year': 2022, 'month': 8, 'day': 19}"
0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,audio_features,2Lhdl74nwwVGOE2Gv35QuK,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,https://api.spotify.com/v1/tracks/2Lhdl74nwwVGOE2Gv35QuK,https://api.spotify.com/v1/audio-analysis/2Lhdl74nwwVGOE2Gv35QuK,243773,4,"['dance pop', 'pop rap']",79,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,21991,"{'year': 2005, 'month': 3, 'day': None}"
0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,audio_features,12M5uqx0ZuwkpLp5rJim1a,spotify:track:12M5uqx0ZuwkpLp5rJim1a,https://api.spotify.com/v1/tracks/12M5uqx0ZuwkpLp5rJim1a,https://api.spotify.com/v1/audio-analysis/12M5uqx0ZuwkpLp5rJim1a,287267,4,['pop'],81,Cornelia Street,Taylor Swift,4765965,"{'year': 2019, 'month': 8, 'day': 23}"
0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,audio_features,2enPRFda84VE2wtI8c86Uf,spotify:track:2enPRFda84VE2wtI8c86Uf,https://api.spotify.com/v1/tracks/2enPRFda84VE2wtI8c86Uf,https://api.spotify.com/v1/audio-analysis/2enPRFda84VE2wtI8c86Uf,223747,4,"['experimental pop', 'indie surf', 'pov: indie']",83,Always Forever,Cults,239675,"{'year': 2013, 'month': 10, 'day': 15}"
0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467,4,"['detroit hip hop', 'hip hop', 'rap']",81,Lose Yourself,Eminem,207,"{'year': 2002, 'month': 10, 'day': 28}"
0.641,0.842,9,-7.27,1,0.0292,0.134,0.911,0.419,0.499,129.978,audio_features,61OJxhoY3Ix50rYVKo8zRK,spotify:track:61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/tracks/61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/audio-analysis/61OJxhoY3Ix50rYVKo8zRK,278769,4,"['austindie', 'indie rock', 'pov: indie']",79,Can I Call You Tonight?,Dayglow,3750557,"{'year': 2018, 'month': 1, 'day': 26}"
0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107,4,"['detroit hip hop', 'hip hop', 'rap']",85,Stan,Eminem,772,"{'year': 2000, 'month': 5, 'day': 23}"
0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,audio_features,6EtKlIQmGPB9SX8UjDJG5s,spotify:track:6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/tracks/6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/audio-analysis/6EtKlIQmGPB9SX8UjDJG5s,91870,4,"['indie poptimism', 'pop']",86,Formula,Labrinth,4902007,"{'year': 2019, 'month': 10, 'day': 4}"
0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,audio_features,1jq28NGw6wdtFKx8MBPy6C,spotify:track:1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/tracks/1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/audio-analysis/1jq28NGw6wdtFKx8MBPy6C,212347,4,"['alternative metal', 'canadian rock', 'post-grunge']",77,Burn It to the Ground,Nickelback,196521,"{'year': 2008, 'month': 11, 'day': 17}"
0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,audio_features,44AyOl4qVkzS48vBsbNXaC,spotify:track:44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,182360,3,"['rock-and-roll', 'rockabilly']",82,Can't Help Falling in Love,Elvis Presley,197191,"{'year': 1961, 'month': 10, 'day': 1}"
0.386,0.592,11,-7.299,1,0.374,0.363,0.0,0.117,0.161,146.879,audio_features,32FhTAAjKZaBein150o3Px,spotify:track:32FhTAAjKZaBein150o3Px,https://api.spotify.com/v1/tracks/32FhTAAjKZaBein150o3Px,https://api.spotify.com/v1/audio-analysis/32FhTAAjKZaBein150o3Px,196458,4,['pop'],78,because i liked a boy,Sabrina Carpenter,8199799,"{'year': 2022, 'month': 7, 'day': 15}"
0.619,0.806,3,-4.8,0,0.0483,0.272,0.0,0.0671,0.877,95.0,audio_features,0UHB9METy4VCXNgkcGqHqS,spotify:track:0UHB9METy4VCXNgkcGqHqS,https://api.spotify.com/v1/tracks/0UHB9METy4VCXNgkcGqHqS,https://api.spotify.com/v1/audio-analysis/0UHB9METy4VCXNgkcGqHqS,253080,4,"['barbadian pop', 'pop', 'urban contemporary']",80,Kiss It Better,Rihanna,2397579,"{'year': 2016, 'month': 1, 'day': 28}"
0.737,0.709,8,-6.889,0,0.045,0.333,0.0,0.289,0.556,125.997,audio_features,6r46lnXFbE9fr2d3KNaGbe,spotify:track:6r46lnXFbE9fr2d3KNaGbe,https://api.spotify.com/v1/tracks/6r46lnXFbE9fr2d3KNaGbe,https://api.spotify.com/v1/audio-analysis/6r46lnXFbE9fr2d3KNaGbe,234829,4,"['bachata', 'latin hip hop', 'latin pop', 'urbano latino']",79,Imitadora,Romeo Santos,3131268,"{'year': 2017, 'month': 6, 'day': 23}"
0.728,0.327,0,-11.596,0,0.0999,0.0948,0.0,0.103,0.195,100.0,audio_features,0DLOyyQvwPTSDKuhpzMMwA,spotify:track:0DLOyyQvwPTSDKuhpzMMwA,https://api.spotify.com/v1/tracks/0DLOyyQvwPTSDKuhpzMMwA,https://api.spotify.com/v1/audio-analysis/0DLOyyQvwPTSDKuhpzMMwA,231040,4,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",74,I'm Sprung,T-Pain,44380,"{'year': 2005, 'month': 8, 'day': 9}"
0.522,0.522,2,-7.87,1,0.0383,0.13,0.0,0.438,0.305,77.072,audio_features,6RS6rcjnWrdfVuu2U2W2dj,spotify:track:6RS6rcjnWrdfVuu2U2W2dj,https://api.spotify.com/v1/tracks/6RS6rcjnWrdfVuu2U2W2dj,https://api.spotify.com/v1/audio-analysis/6RS6rcjnWrdfVuu2U2W2dj,211013,4,"['canadian contemporary r&b', 'canadian pop', 'pop']",80,Make It To Christmas,Alessia Cara,5004313,"{'year': 2019, 'month': 11, 'day': 8}"
0.564,0.647,10,-6.759,0,0.0407,0.114,0.0,0.17,0.458,95.923,audio_features,463r5bsN1VqGXtaMctn4Rr,spotify:track:463r5bsN1VqGXtaMctn4Rr,https://api.spotify.com/v1/tracks/463r5bsN1VqGXtaMctn4Rr,https://api.spotify.com/v1/audio-analysis/463r5bsN1VqGXtaMctn4Rr,174395,4,"['otacore', 'pixel', 'pov: indie']",79,It's Been So Long,The Living Tombstone,607216,"{'year': 2014, 'month': 12, 'day': 4}"
0.466,0.536,6,-6.227,1,0.0429,0.0951,0.0,0.114,0.377,75.998,audio_features,23T0OX7QOiIUFShSzbJ5Uo,spotify:track:23T0OX7QOiIUFShSzbJ5Uo,https://api.spotify.com/v1/tracks/23T0OX7QOiIUFShSzbJ5Uo,https://api.spotify.com/v1/audio-analysis/23T0OX7QOiIUFShSzbJ5Uo,210773,4,['contemporary country'],74,I Hope,Gabby Barrett,4309638,"{'year': 2019, 'month': 7, 'day': 29}"
0.574,0.61,2,-7.283,1,0.0732,0.122,1.1e-06,0.13,0.374,74.957,audio_features,5PxFv9yJEg9dxvbZggykro,spotify:track:5PxFv9yJEg9dxvbZggykro,https://api.spotify.com/v1/tracks/5PxFv9yJEg9dxvbZggykro,https://api.spotify.com/v1/audio-analysis/5PxFv9yJEg9dxvbZggykro,227907,4,['pop'],77,So It Goes...,Taylor Swift,3306084,"{'year': 2017, 'month': 11, 'day': 10}"
0.638,0.474,5,-12.7,0,0.124,0.351,0.191,0.105,0.441,179.771,audio_features,4EDijkJdHBZZ0GwJ12iTAj,spotify:track:4EDijkJdHBZZ0GwJ12iTAj,https://api.spotify.com/v1/tracks/4EDijkJdHBZZ0GwJ12iTAj,https://api.spotify.com/v1/audio-analysis/4EDijkJdHBZZ0GwJ12iTAj,111640,4,"['canadian contemporary r&b', 'canadian pop', 'pop']",80,Stargirl Interlude,The Weeknd,2911566,"{'year': 2016, 'month': 11, 'day': 25}"
0.648,0.42,1,-9.728,1,0.328,0.292,3.89e-06,0.118,0.144,82.398,audio_features,5hKzUzm3LjtWNnkrKbIw77,spotify:track:5hKzUzm3LjtWNnkrKbIw77,https://api.spotify.com/v1/tracks/5hKzUzm3LjtWNnkrKbIw77,https://api.spotify.com/v1/audio-analysis/5hKzUzm3LjtWNnkrKbIw77,128183,4,"['florida drill', 'florida rap']",71,Shoot It Out,Jdot Breezy,6058663,"{'year': 2020, 'month': 10, 'day': 14}"
0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,audio_features,3bnVBN67NBEzedqQuWrpP4,spotify:track:3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/tracks/3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/audio-analysis/3bnVBN67NBEzedqQuWrpP4,188493,4,"['modern rock', 'pop', 'pov: indie', 'rock']",77,Tear in My Heart,Twenty One Pilots,725794,"{'year': 2015, 'month': 4, 'day': 6}"
0.291,0.974,6,-2.997,0,0.171,0.0177,5.44e-06,0.886,0.348,134.724,audio_features,6wqJeItl3Vc3az4ZicSQAB,spotify:track:6wqJeItl3Vc3az4ZicSQAB,https://api.spotify.com/v1/tracks/6wqJeItl3Vc3az4ZicSQAB,https://api.spotify.com/v1/audio-analysis/6wqJeItl3Vc3az4ZicSQAB,278600,4,"['alternative metal', 'nu metal', 'rap metal', 'rock']",79,Before I Forget,Slipknot,134527,"{'year': 2005, 'month': 3, 'day': 8}"
0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,audio_features,0F7FA14euOIX8KcbEturGH,spotify:track:0F7FA14euOIX8KcbEturGH,https://api.spotify.com/v1/tracks/0F7FA14euOIX8KcbEturGH,https://api.spotify.com/v1/audio-analysis/0F7FA14euOIX8KcbEturGH,113000,4,['lgbtq+ hip hop'],77,Old Town Road,Lil Nas X,4133841,"{'year': 2018, 'month': 12, 'day': 3}"
0.445,0.923,7,-4.588,1,0.0427,0.000352,0.0,0.382,0.641,121.038,audio_features,2FH48cvsIlUWMnoovYj77Q,spotify:track:2FH48cvsIlUWMnoovYj77Q,https://api.spotify.com/v1/tracks/2FH48cvsIlUWMnoovYj77Q,https://api.spotify.com/v1/audio-analysis/2FH48cvsIlUWMnoovYj77Q,137892,4,"['modern rock', 'permanent wave', 'punk', 'rock']",2,Xmas Time of the Year,Green Day,2396124,"{'year': 2015, 'month': 12, 'day': 24}"
0.918,0.586,1,-2.89,1,0.133,0.0783,0.0,0.145,0.779,95.517,audio_features,7lgvU7WnwcNZ8dbGUz8yhP,spotify:track:7lgvU7WnwcNZ8dbGUz8yhP,https://api.spotify.com/v1/tracks/7lgvU7WnwcNZ8dbGUz8yhP,https://api.spotify.com/v1/audio-analysis/7lgvU7WnwcNZ8dbGUz8yhP,288200,4,"['detroit hip hop', 'hip hop', 'rap']",75,Bitch Please II,Eminem,1927,"{'year': 2000, 'month': 5, 'day': 23}"
0.554,0.949,2,-4.928,1,0.0787,0.000318,9.98e-05,0.2,0.233,129.984,audio_features,4UEo1b0wWrtHMC8bVqPiH8,spotify:track:4UEo1b0wWrtHMC8bVqPiH8,https://api.spotify.com/v1/tracks/4UEo1b0wWrtHMC8bVqPiH8,https://api.spotify.com/v1/audio-analysis/4UEo1b0wWrtHMC8bVqPiH8,374453,4,['alternative metal'],75,Nightmare,Avenged Sevenfold,196778,"{'year': 2010, 'month': 5, 'day': 18}"
0.772,0.921,5,-3.221,0,0.0531,0.0103,0.0,0.334,0.842,119.992,audio_features,7kaFsQygyiCqRboWCXztxZ,spotify:track:7kaFsQygyiCqRboWCXztxZ,https://api.spotify.com/v1/tracks/7kaFsQygyiCqRboWCXztxZ,https://api.spotify.com/v1/audio-analysis/7kaFsQygyiCqRboWCXztxZ,145066,4,"['k-pop', 'k-pop boy group']",74,Do It Like That,TOMORROW X TOGETHER,9257716,"{'year': 2023, 'month': 7, 'day': 7}"
0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,audio_features,2QtxlzvSBONjs1bDC34ixs,spotify:track:2QtxlzvSBONjs1bDC34ixs,https://api.spotify.com/v1/tracks/2QtxlzvSBONjs1bDC34ixs,https://api.spotify.com/v1/audio-analysis/2QtxlzvSBONjs1bDC34ixs,241667,4,"['r&b', 'rap']",70,Yeah 3x,Chris Brown,55994,"{'year': 2010, 'month': 10, 'day': 25}"
0.627,0.337,1,-6.521,1,0.0436,0.851,0.0,0.356,0.734,151.691,audio_features,0oxUZhytpftSGgBGDVlCMb,spotify:track:0oxUZhytpftSGgBGDVlCMb,https://api.spotify.com/v1/tracks/0oxUZhytpftSGgBGDVlCMb,https://api.spotify.com/v1/audio-analysis/0oxUZhytpftSGgBGDVlCMb,183413,4,"['adult standards', 'easy listening', 'lounge']",72,Here Comes Santa Claus (Right Down Santa Claus Lane),Bing Crosby,1844460,
0.452,0.937,1,-3.346,0,0.161,0.000209,3.61e-06,0.606,0.604,164.032,audio_features,6sIbv1oWOuma2qV907MUbk,spotify:track:6sIbv1oWOuma2qV907MUbk,https://api.spotify.com/v1/tracks/6sIbv1oWOuma2qV907MUbk,https://api.spotify.com/v1/audio-analysis/6sIbv1oWOuma2qV907MUbk,209598,4,"['melodic metalcore', 'metalcore', 'modern rock', 'rock', 'uk metalcore']",71,1x1 (feat. Nova Twins),Bring Me The Horizon,6058779,"{'year': 2020, 'month': 10, 'day': 30}"
0.677,0.678,8,-5.8,1,0.176,0.0041,1.58e-06,0.108,0.387,139.935,audio_features,78MPwJNNwlQMbKLbF1kxKN,spotify:track:78MPwJNNwlQMbKLbF1kxKN,https://api.spotify.com/v1/tracks/78MPwJNNwlQMbKLbF1kxKN,https://api.spotify.com/v1/audio-analysis/78MPwJNNwlQMbKLbF1kxKN,198658,4,"['pluggnb', 'rage rap']",63,Up off X,Yeat,8290480,"{'year': 2022, 'month': 9, 'day': 9}"
0.51,0.505,9,-13.053,0,0.0344,0.342,0.96,0.117,0.318,114.532,audio_features,7o2AeQZzfCERsRmOM86EcB,spotify:track:7o2AeQZzfCERsRmOM86EcB,https://api.spotify.com/v1/tracks/7o2AeQZzfCERsRmOM86EcB,https://api.spotify.com/v1/audio-analysis/7o2AeQZzfCERsRmOM86EcB,293752,4,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']",64,Xtal,Aphex Twin,1547587,"{'year': 1992, 'month': 2, 'day': 12}"
0.545,0.497,8,-10.639,1,0.0306,0.0123,0.0145,0.151,0.0805,138.952,audio_features,0YkXRZcetpqI3VzjE9Sey6,spotify:track:0YkXRZcetpqI3VzjE9Sey6,https://api.spotify.com/v1/tracks/0YkXRZcetpqI3VzjE9Sey6,https://api.spotify.com/v1/audio-analysis/0YkXRZcetpqI3VzjE9Sey6,193437,4,"['cloud rap', 'dark trap', 'memphis hip hop', 'underground hip hop']",64,Morning Dew,Xavier Wulf,333743,"{'year': 2013, 'month': 12, 'day': 14}"
0.421,0.154,0,-12.405,1,0.0319,0.102,0.00692,0.207,0.0949,99.886,audio_features,1Wh5LO3TWAvaeDrwp4FZgo,spotify:track:1Wh5LO3TWAvaeDrwp4FZgo,https://api.spotify.com/v1/tracks/1Wh5LO3TWAvaeDrwp4FZgo,https://api.spotify.com/v1/audio-analysis/1Wh5LO3TWAvaeDrwp4FZgo,112800,4,"['emo rap', 'miami hip hop', 'rap']",68,King,XXXTENTACION,2829706,"{'year': 2016, 'month': 4, 'day': 25}"
